rosbagTimestamp,name,pose,position,x,y,z,orientation,x,y,z,w,position,x,y,z,orientation,x,y,z,w,twist,linear,x,y,z,angular,x,y,z,linear,x,y,z,angular,x,y,z
1639000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.346944695657,-0.00128790413769,0.229892156739,,-0.00150034280326,-0.0142987512205,-0.000930237274946,0.999896209286,,,0,0,0,,0,0,0,,0.713178038796,0.0115155778799,0.00214801662409,,-0.0452675787264,-0.0491997251857,0.0116306291168
1640000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.347657349732,-0.00127734923345,0.229884955296,,-0.00152332257312,-0.014316006753,-0.000925867477672,0.999895931689,,,0,0,0,,0,0,0,,0.712655552039,0.010555144894,-0.00720191697845,,-0.0461126291172,-0.0344587896239,0.00813286322562
1641000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.348372385486,-0.00126486529193,0.229886070651,,-0.00154532044074,-0.0143398772462,-0.000918768851601,0.999895562431,,,0,0,0,,0,0,0,,0.715015277118,0.0125235306722,0.0007571217821,,-0.0444470507211,-0.0465726806957,0.0137625575771
1642000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.349086369929,-0.00125397992381,0.229877656547,,-0.00156775506572,-0.0143554598581,-0.000914522582882,0.999895307802,,,0,0,0,,0,0,0,,0.714007221821,0.0108872108085,-0.0084249306322,,-0.0450140817593,-0.0311034067028,0.00790095636248
1643000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.349802230846,-0.00124168420293,0.229871321302,,-0.00158996562815,-0.0143713063116,-0.000907966533823,0.999895051073,,,0,0,0,,0,0,0,,0.715864939006,0.0122959897911,-0.00634407796429,,-0.0446344047266,-0.0316072934578,0.012522600965
1644000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.350517712724,-0.00123093651656,0.22985562467,,-0.00161255427175,-0.0143798316011,-0.000904130166779,0.999894895807,,,0,0,0,,0,0,0,,0.715483792395,0.0107478328619,-0.0156973746293,,-0.0452987394726,-0.0169991284111,0.00704962812803
1645000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.351236022464,-0.00121867129927,0.229847674138,,-0.00163487785779,-0.0143945569966,-0.000897798602506,0.999894653382,,,0,0,0,,0,0,0,,0.718309919527,0.0122653891584,-0.00795120378409,,-0.0448519919903,-0.0293908221613,0.012066781753
1646000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.351953289203,-0.00120785141467,0.229830730043,,-0.0016574206894,-0.0144020758644,-0.000894109434184,0.999894511304,,,0,0,0,,0,0,0,,0.717266892057,0.0108199732301,-0.0169439551078,,-0.0452010864625,-0.0149876310556,0.00675290351746
1647000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.352672428776,-0.00119569730946,0.229817409465,,-0.00167983041853,-0.0144131983605,-0.000888124252108,0.999894318975,,,0,0,0,,0,0,0,,0.719139450707,0.0121542592314,-0.0133208263069,,-0.0450076429771,-0.022187130434,0.0113601790183
1648000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.353390639024,-0.00118489397153,0.229795137417,,-0.00170248054932,-0.0144176787863,-0.000884588127995,0.999894219206,,,0,0,0,,0,0,0,,0.718210301066,0.0108033940917,-0.0222718615877,,-0.0454056982604,-0.00891065028043,0.00643346422915
1649000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.354111184239,-0.00117271727781,0.229780421744,,-0.00172497523918,-0.0144295897586,-0.000878670012284,0.999894014053,,,0,0,0,,0,0,0,,0.720548120043,0.0121771342273,-0.0147535514337,,-0.0451758427134,-0.0236104229654,0.0112267443445
1650000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.354830391557,-0.00116185308694,0.229756904737,,-0.00174759649655,-0.0144347059486,-0.000875202122142,0.999893903968,,,0,0,0,,0,0,0,,0.719210871503,0.0108643003184,-0.0235185933361,,-0.0453471572291,-0.0101811761627,0.00629985048186
1651000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.35555131626,-0.00114975034646,0.229737825347,,-0.00177014180011,-0.0144451569741,-0.000869506225131,0.999893718351,,,0,0,0,,0,0,0,,0.720925266708,0.0121028734596,-0.0190804829859,,-0.0452692004912,-0.0208416850814,0.0107759327198
1652000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.356271049384,-0.00113890753861,0.22970995104,,-0.00179283040471,-0.0144492071479,-0.000866147332063,0.999893622322,,,0,0,0,,0,0,0,,0.719733414538,0.0108428555303,-0.0278742388252,,-0.0454768089011,-0.00805078637174,0.0060757647879
1653000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.356992923694,-0.00112679469394,0.22968903518,,-0.00181542440075,-0.0144606181843,-0.000860494995965,0.999893421473,,,0,0,0,,0,0,0,,0.72187660187,0.0121132010808,-0.020943591926,,-0.0453661426571,-0.0226524485831,0.010691263212
1654000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.35770948885,-0.00111910632843,0.229667884759,,-0.00185144913838,-0.0144632247117,-0.000866545959179,0.999893312491,,,0,0,0,,0,0,0,,0.716567303558,0.00768773331303,-0.0211509325286,,-0.0718745066419,-0.00517395274896,-0.0131340203964
1655000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.35842965957,-0.00110783129162,0.229649794643,,-0.00188548169078,-0.0144671926621,-0.000866381415736,0.999893191635,,,0,0,0,,0,0,0,,0.720171176999,0.0112752024853,-0.0180906841704,,-0.0680698655424,-0.00787590438844,-0.000640579146898
1656000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.359143310784,-0.00109169506504,0.229641421395,,-0.00191361886508,-0.014462465593,-0.000858627999805,0.999893213253,,,0,0,0,,0,0,0,,0.716822425886,0.0188227336401,-0.0080253879537,,-0.0540514277086,0.0042736352811,0.0268464014049
1657000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.359866352627,-0.00107464768866,0.229634047317,,-0.001939745446,-0.0144591686864,-0.00084821325915,0.99989321948,,,0,0,0,,0,0,0,,0.72300685368,0.0168713401341,-0.00734602696052,,-0.0527685311722,0.00667841783847,0.0196471986624
1658000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.360593970625,-0.00105636418246,0.229645666047,,-0.00196521266184,-0.0144681385836,-0.00083439546387,0.999893051626,,,0,0,0,,0,0,0,,0.73072395434,0.017469683684,0.0105062203076,,-0.0519228827412,-0.0188969547804,0.0230879275196
1659000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.361326502862,-0.00104073558243,0.229653901409,,-0.00198976023986,-0.0144749539052,-0.000826653947515,0.999892910869,,,0,0,0,,0,0,0,,0.732555030611,0.0156727998837,0.00823661982608,,-0.049297657484,-0.0135277203958,0.01492775743
1660000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.362065162801,-0.0010246662082,0.229673987217,,-0.00201398552368,-0.0144842095571,-0.000816783636962,0.999892736447,,,0,0,0,,0,0,0,,0.73927758928,0.0153840087744,0.0201078066101,,-0.0492292646105,-0.0192686202661,0.0160198040378
1661000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.362806163241,-0.00100943460282,0.229688253127,,-0.00203731294265,-0.0144899588841,-0.000809341755985,0.999892611941,,,0,0,0,,0,0,0,,0.740995867362,0.0152499023147,0.0142703567803,,-0.0468580074174,-0.0114308772183,0.0142785030787
1662000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.363552332152,-0.000994462394042,0.229709651462,,-0.00206068344482,-0.0144970155435,-0.000801420074971,0.999892468143,,,0,0,0,,0,0,0,,0.746168828144,0.014972450746,0.0213993911238,,-0.0469780995351,-0.014047232146,0.0151941132459
1663000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.364298393644,-0.000979665912267,0.229722110796,,-0.00208275777253,-0.0144967957783,-0.000794494368159,0.99989243112,,,0,0,0,,0,0,0,,0.746061359437,0.0147967085165,0.0124595716798,,-0.0443442652152,0.000502247038008,0.013209494501
1664000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.365047438649,-0.000965380177328,0.22974009369,,-0.00210561179638,-0.0144961706058,-0.00078704296303,0.999892398211,,,0,0,0,,0,0,0,,0.749045034768,0.0142857157816,0.017983089763,,-0.0459183359621,0.00131654888389,0.0142359034646
1665000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.365796348684,-0.000950996424238,0.229749164144,,-0.00212706664935,-0.014488711112,-0.000780195613581,0.999892466285,,,0,0,0,,0,0,0,,0.748910042639,0.0143836553662,0.00907062567362,,-0.0430915881937,0.0149819585189,0.0130398774102
1666000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.366547489619,-0.00093701248501,0.229762067708,,-0.00214908541208,-0.0144801959865,-0.000772675819074,0.999892548391,,,0,0,0,,0,0,0,,0.751140950649,0.0139838277379,0.0129037471543,,-0.0442370581425,0.0170971395929,0.0143638242688
1667000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.367298527838,-0.000922794872112,0.22976607761,,-0.0021696242985,-0.0144652432601,-0.000765564670153,0.999892725935,,,0,0,0,,0,0,0,,0.751038159808,0.0142174307345,0.00401012556607,,-0.0412554308589,0.0299696856072,0.0135619592005
1668000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.368051729756,-0.000909079839945,0.229774142595,,-0.00219097634762,-0.0144494068907,-0.000757857571623,0.999892914224,,,0,0,0,,0,0,0,,0.753201855461,0.0137148307534,0.00806523523794,,-0.042897423128,0.0317409177424,0.0147263913797
1669000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.368804863216,-0.000895195406279,0.22977331384,,-0.00221089851398,-0.0144272864218,-0.000750643787772,0.99989319523,,,0,0,0,,0,0,0,,0.753133281534,0.0138841696697,-0.000828425236599,,-0.040013776014,0.0443061277669,0.013753790928
1670000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.369558944091,-0.000882058592615,0.22978475564,,-0.00223198748038,-0.0144226992342,-0.000743101449657,0.999893220188,,,0,0,0,,0,0,0,,0.75421449245,0.0131585380239,0.00917499529205,,-0.0423129980959,0.0184854835601,0.0144755636695
1671000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.37031039366,-0.000870133267411,0.229786272306,,-0.00225249325194,-0.0144082227418,-0.000738039865948,0.999893386661,,,0,0,0,,0,0,0,,0.751657126803,0.0119254722926,0.00141174817369,,-0.0411329548824,0.0291006537662,0.00946976284035
1672000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.371061456788,-0.000858535067608,0.229796582047,,-0.00227322180379,-0.0144079039856,-0.000732387407662,0.9998933485,,,0,0,0,,0,0,0,,0.751168389899,0.0116081778295,0.00912346231551,,-0.0415811548451,0.00547079274598,0.0107135915643
1673000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.371809784907,-0.00084818971899,0.229797981224,,-0.00229356696445,-0.0143998989395,-0.000729180760269,0.999893419699,,,0,0,0,,0,0,0,,0.748446856419,0.010345206731,0.00133913168532,,-0.0407674911366,0.0161087840918,0.00579130738116
1674000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.372558201673,-0.000837420950879,0.229809088298,,-0.00231456065334,-0.0144049173821,-0.000724425995833,0.999893302493,,,0,0,0,,0,0,0,,0.748503065487,0.0107777892986,0.0100470928159,,-0.0420964885081,-0.00569316488547,0.00893471738297
1675000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.373304350815,-0.000827821027244,0.229810984881,,-0.00233536377052,-0.014401702388,-0.000722000082231,0.999893302188,,,0,0,0,,0,0,0,,0.746252274081,0.00959962218373,0.00184438435913,,-0.0416681769621,0.00651756091781,0.00423728054141
1676000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.374050974155,-0.0008174482391,0.229819798472,,-0.00235617391016,-0.0144074055428,-0.000717802315364,0.999893174229,,,0,0,0,,0,0,0,,0.746659066324,0.0103758507479,0.00851775647803,,-0.0417398368058,-0.0101838689125,0.00782689305831
1677000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.374795844115,-0.000808241017156,0.229819812049,,-0.00237683539453,-0.0144061385263,-0.000715894728206,0.999893144952,,,0,0,0,,0,0,0,,0.744902210153,0.00920675295191,-2.58070309156E-06,,-0.0413724754538,0.00258631064821,0.00321254984645
1678000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.375541711686,-0.000798033615795,0.22982634311,,-0.0023976937821,-0.0144110665056,-0.000711911669731,0.999893026983,,,0,0,0,,0,0,0,,0.745873295824,0.0102074511378,0.00651912526897,,-0.0418346667959,-0.00977099104392,0.00738762469505
1679000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.376286296734,-0.000788989304296,0.229824046146,,-0.0024184389281,-0.0144091397268,-0.000710229833469,0.999893005986,,,0,0,0,,0,0,0,,0.744587696225,0.00904426926418,-0.00229811348297,,-0.0415317030153,0.00389138819196,0.00275607228319
1680000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.377032238666,-0.000778875755152,0.229827307392,,-0.00243912804002,-0.0144122258978,-0.000706443172451,0.999892913935,,,0,0,0,,0,0,0,,0.745942287762,0.0101135916742,0.00325993394491,,-0.0414877377886,-0.00612247099652,0.006991124335
1681000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.377777111179,-0.000769888414031,0.229821655448,,-0.00245966916615,-0.0144084854501,-0.000704898035336,0.999892918613,,,0,0,0,,0,0,0,,0.744872767924,0.00898730606768,-0.00565188811047,,-0.041117082415,0.00751690900056,0.00247961867989
1682000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.378523564113,-0.000759823977402,0.229822047881,,-0.0024803081372,-0.0144100961352,-0.000701194608195,0.999892847023,,,0,0,0,,0,0,0,,0.746452853286,0.0100644673361,0.000391994281258,,-0.0413828493781,-0.00317437731823,0.00681917510995
1683000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.379268906239,-0.000750853270538,0.229813561701,,-0.00250078636305,-0.0144049218955,-0.000699694606747,0.999892871622,,,0,0,0,,0,0,0,,0.745342177215,0.00897066115083,-0.00848601939517,,-0.040987911868,0.0103842656382,0.00238387130423
1684000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.380015807468,-0.000740845845564,0.229810767552,,-0.00252127176426,-0.0144052376913,-0.000696099262279,0.999892818137,,,0,0,0,,0,0,0,,0.74690111492,0.01000744563,-0.00279450288341,,-0.041070684251,-0.000585325585827,0.00660129792975
1685000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.380761534997,-0.000731906071715,0.229799146754,,-0.00254156372201,-0.0143989280433,-0.00069466549973,0.999892858643,,,0,0,0,,0,0,0,,0.745727558174,0.00893971928855,-0.0116206269469,,-0.040611879733,0.0126546100034,0.00225084920131
1686000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.381508860635,-0.000721963045509,0.229793610234,,-0.00256195544477,-0.0143986798218,-0.000691145317639,0.999892812616,,,0,0,0,,0,0,0,,0.747325614189,0.00994302399799,-0.00553646094317,,-0.0408803415358,0.00054177541724,0.00645103844707
1687000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.382254930759,-0.000713063002731,0.229779292979,,-0.00258212953472,-0.0143918649946,-0.000689759083637,0.999892859791,,,0,0,0,,0,0,0,,0.746070107682,0.00889997908473,-0.0143170620869,,-0.0403741130544,0.0136645386686,0.00215635691827
1688000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.383002571626,-0.000703208175143,0.229770738225,,-0.00260237396702,-0.0143910888771,-0.000686345810236,0.999892820826,,,0,0,0,,0,0,0,,0.74764083981,0.00985481992439,-0.00855467379006,,-0.0405819067465,0.00159691106189,0.00623903422362
1689000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.383748947443,-0.000694372887189,0.229753409709,,-0.00262236951334,-0.0143838215309,-0.000685032578826,0.999892874055,,,0,0,0,,0,0,0,,0.746375794045,0.00883522075409,-0.0173283219694,,-0.040014351132,0.0145689453572,0.00201291424441
1690000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.384496954604,-0.000684618888574,0.229742018185,,-0.00264249065183,-0.0143828307877,-0.000681714848366,0.999892837601,,,0,0,0,,0,0,0,,0.748007131122,0.00975398896979,-0.0113914512522,,-0.0403322453967,0.00202561533743,0.00605065730846
1691000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.385243677352,-0.000675861350863,0.229721857271,,-0.00266233321397,-0.014375360242,-0.000680471733837,0.999892893243,,,0,0,0,,0,0,0,,0.746722723931,0.00875746936369,-0.0201607208059,,-0.0397061508244,0.0149747109009,0.00187577239224
1692000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.385992047545,-0.000666230889685,0.229707351033,,-0.00268229788901,-0.0143740461848,-0.000677275811987,0.999892860947,,,0,0,0,,0,0,0,,0.748370166701,0.00963044881249,-0.0145061608171,,-0.0400153432213,0.00267150091352,0.00581011048716
1693000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.386739149419,-0.000657573179488,0.229684068227,,-0.00270195387805,-0.0143662909328,-0.000676122015931,0.999892920262,,,0,0,0,,0,0,0,,0.747101846569,0.00865764020644,-0.0232826139268,,-0.0393301124327,0.0155433582821,0.00170074940887
1694000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.387488731157,-0.000648228284721,0.229684915702,,-0.00272188711665,-0.0144032284528,-0.000673263127376,0.999892336733,,,0,0,0,,0,0,0,,0.748289004174,0.0093602133451,-0.00732398076568,,-0.0400401674004,-0.038223279924,0.00536680062215
1695000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.388231582173,-0.000639776398379,0.229671084312,,-0.00274174464247,-0.0144179396078,-0.000672225600173,0.999892071159,,,0,0,0,,0,0,0,,0.743125074758,0.00845320813391,-0.0139749575843,,-0.0397647555601,-0.0292875275043,0.00158869204383
1696000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.388973747018,-0.000630395098031,0.229669992688,,-0.00276162436914,-0.0144600236422,-0.000669266378063,0.999891410719,,,0,0,0,,0,0,0,,0.741480233957,0.00940278388144,-0.00482239452614,,-0.0399052484463,-0.067259646319,0.00561603138503
1697000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.389711198112,-0.000622009396598,0.229657760372,,-0.00278157568724,-0.0144886237093,-0.000668220880325,0.999890942103,,,0,0,0,,0,0,0,,0.737524099788,0.00838657238767,-0.0122719185833,,-0.0399707181097,-0.057152862715,0.00167368539229
1698000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.390448632936,-0.000612526565151,0.229654889598,,-0.00280161609394,-0.0145305349932,-0.000664981352266,0.999890280131,,,0,0,0,,0,0,0,,0.737388009722,0.00948720729651,-0.00388944172663,,-0.0402080329096,-0.0791827964193,0.00610446337865
1699000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.391183592595,-0.000604097534511,0.229642454731,,-0.00282146595211,-0.0145631181954,-0.000663931058662,0.99988975098,,,0,0,0,,0,0,0,,0.735007275348,0.00842795438558,-0.0124592838945,,-0.0397742265302,-0.0651229356885,0.00170260885379
1700000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.391919929939,-0.000594715208914,0.229633533702,,-0.00284126631909,-0.0145990822448,-0.000660943304321,0.999889172437,,,0,0,0,,0,0,0,,0.736344993957,0.00938268134075,-0.00893921231719,,-0.0397343199842,-0.0718353564001,0.00560033647627
1701000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.392655408385,-0.000586412366701,0.229615298556,,-0.00286080848904,-0.0146275077169,-0.000660163280925,0.999888701795,,,0,0,0,,0,0,0,,0.735481992123,0.00830304751691,-0.018236589161,,-0.0391430734687,-0.0568262648495,0.0011500711163
1702000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.393376622727,-0.000591552421862,0.229606493088,,-0.00289130828409,-0.0146484817142,-0.000692276691931,0.999888285296,,,0,0,0,,0,0,0,,0.729141135065,0.00215466265249,-0.00988815095584,,-0.0519410708986,-0.0492543558807,-0.0334596216971
1703000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.394102916782,-0.000579631290861,0.229603280383,,-0.00291210188254,-0.0146646358607,-0.000682519608251,0.99988799487,,,0,0,0,,0,0,0,,0.727318912959,0.0108432756409,-0.00305288280293,,-0.0419323918233,-0.0339543731911,0.0137386947027
1704000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.394834703874,-0.000570766391019,0.22960619356,,-0.00293600902557,-0.0146797849745,-0.000684299151513,0.999887701444,,,0,0,0,,0,0,0,,0.734405537989,0.011113853344,0.00316844466244,,-0.0461394942298,-0.034606175335,0.00634319346901
1705000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.395572519534,-0.000559857827172,0.229614813554,,-0.0029528014913,-0.014694527979,-0.000677009408727,0.9998874404,,,0,0,0,,0,0,0,,0.740101097135,0.00891356187897,0.00886843551504,,-0.0346680898069,-0.0333640619482,0.00434598303712
1706000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.396317286823,-0.000550489524209,0.229628116726,,-0.00297679667995,-0.0147098754173,-0.00067633977446,0.999887144037,,,0,0,0,,0,0,0,,0.746162621145,0.0106403976614,0.0134710325349,,-0.0474465687341,-0.0330051395957,0.00687404446692
1707000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.397067177758,-0.000540809058794,0.229645759113,,-0.00299125298349,-0.0147246713816,-0.000672661369734,0.999886885595,,,0,0,0,,0,0,0,,0.7510842331,0.00867488968469,0.0177606502184,,-0.0292505849667,-0.0315702886255,0.00176870186412
1708000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.397822909521,-0.000530724499099,0.229666710496,,-0.00301595889196,-0.0147395514771,-0.000668961925762,0.999886594622,,,0,0,0,,0,0,0,,0.756307209592,0.0106395571498,0.020998670076,,-0.0494744216785,-0.0305987502057,0.00959684614614
1709000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.398583182398,-0.000522149302486,0.229690740729,,-0.00302891350871,-0.0147535417073,-0.000668290462503,0.999886349581,,,0,0,0,,0,0,0,,0.761521253729,0.00884221698288,0.0247837184226,,-0.022942912149,-0.0320028324249,-0.00268820333197
1710000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.399347815941,-0.000512538131214,0.229715633336,,-0.00305326851905,-0.014767316896,-0.000663041662726,0.99988607565,,,0,0,0,,0,0,0,,0.764629974273,0.00961600140743,0.0248986621209,,-0.0489058536976,-0.027490919354,0.00989729144974
1711000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.400113792091,-0.000502509874324,0.229739370153,,-0.00306613826025,-0.0147774206888,-0.000660493823705,0.99988588868,,,0,0,0,,0,0,0,,0.765976109028,0.0100302722864,0.0237372432295,,-0.0258241147482,-0.0201793125573,0.00478145529143
1712000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.400881327176,-0.00049301691276,0.229760979798,,-0.00308829409798,-0.0147839787158,-0.000655900341691,0.999885726575,,,0,0,0,,0,0,0,,0.767534888015,0.00949339073409,0.0216098678735,,-0.0444519968407,-0.0130618353654,0.00857232381296
1713000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.401649952891,-0.000483273702247,0.22978047557,,-0.00310106584283,-0.0147867641615,-0.000652896617677,0.999885647823,,,0,0,0,,0,0,0,,0.768625717291,0.00974326974858,0.0194958615296,,-0.0256335039864,-0.00553733795143,0.00564634720237
1714000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.402419837834,-0.000474105772966,0.229797444716,,-0.0031222665266,-0.0147859161144,-0.000648657504093,0.999885597146,,,0,0,0,,0,0,0,,0.769884966162,0.00916792834579,0.016969315549,,-0.0425211162085,0.00174837161725,0.00784499139225
1715000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.403190761178,-0.000464555371001,0.229812241504,,-0.00313443530407,-0.0147814459208,-0.000645389058202,0.999885627282,,,0,0,0,,0,0,0,,0.770923348522,0.00955037256802,0.0147968509108,,-0.0244254061845,0.0089764475923,0.00614840075595
1716000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.40396277529,-0.000455648182328,0.229824134961,,-0.00315440264459,-0.0147733050494,-0.000641239382757,0.999885687473,,,0,0,0,,0,0,0,,0.772014111968,0.00890710433675,0.0118936330378,,-0.0400419312807,0.0163334433823,0.00765716992879
1717000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.404735803729,-0.000446465141876,0.229833562753,,-0.00316607480783,-0.0147616681064,-0.000637853949313,0.999885824616,,,0,0,0,,0,0,0,,0.773028391843,0.00918296384359,0.00942789884459,,-0.0234258762208,0.0233116026418,0.00635197092377
1718000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.405509868013,-0.000437884705449,0.229839965717,,-0.00318523278815,-0.0147464715332,-0.000633744636285,0.99988599062,,,0,0,0,,0,0,0,,0.77406420922,0.00858028286278,0.0064032004525,,-0.0384124959442,0.0304450344037,0.00755608215066
1719000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.406284969998,-0.000429049915114,0.229843913904,,-0.00319621397064,-0.0147279517714,-0.000630313576075,0.999886230707,,,0,0,0,,0,0,0,,0.775101844347,0.00883467353464,0.00394837864002,,-0.0220360290394,0.0370781554812,0.00641978557902
1720000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.407061090542,-0.000420821220541,0.229844712555,,-0.00321444672738,-0.0147059602905,-0.000626237983617,0.999886498504,,,0,0,0,,0,0,0,,0.776120355768,0.00822848077471,0.000798985309991,,-0.0365520074991,0.0440348799211,0.00747297123021
1721000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.407838249897,-0.000412387069613,0.229842888514,,-0.0032248526323,-0.0146807446647,-0.000622789637051,0.999886837694,,,0,0,0,,0,0,0,,0.777159082573,0.00843399814792,-0.00182372434777,,-0.0208770867019,0.0504707039853,0.00642815911423
1722000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.408616435746,-0.000404507017775,0.229837836402,,-0.00324231072157,-0.0146521741605,-0.000618726472708,0.999887202834,,,0,0,0,,0,0,0,,0.778185510296,0.00787978356388,-0.00505164223822,,-0.0349936138413,0.0571932111586,0.00742901460078
1723000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.409395677487,-0.000396440948666,0.229830128024,,-0.00325204240896,-0.0146204963172,-0.000615271616146,0.999887637062,,,0,0,0,,0,0,0,,0.779241303157,0.00806588666652,-0.0077079049888,,-0.0195203849209,0.06339570871,0.00641886148744
1724000000,"[ground_plane, wheelchair]",,,0,0,0,,0,0,0,1,,0.410175969675,-0.000388907225306,0.229819136291,,-0.00326870064088,-0.0145855703253,-0.000611206724739,0.999888095319,,,0,0,0,,0,0,0,,0.780291666824,0.00753340707987,-0.0109910959172,,-0.0333856513084,0.0699044686557,0.00741518489114
