Time,Clus_label,trial,Mean Torque_L,Mean Torque_R,Mean Chair_LinVel,Mean Chair_AngVel,lin_acc_prediction,lin_velocity_prediction,ang_acc_prediction,ang_velocity_prediction,AngVel_L,AngVel_R
0,0,Obstacles35_T1,0.153210710601625,-0.202323892162803,0.001120830570852,0.004483473074757,-0.025084851914044,-0.001672323460936,0,0,-0.005574411536454,-0.005574411536454
0.066666666666667,0,Obstacles35_T1,0.133943552733449,-0.053213212767284,0.000850739107654,0.003402637164973,-0.015063954623949,-0.002676587102533,0,0,-0.008921957008443,-0.008921957008443
0.133333333333333,0,Obstacles35_T1,0.063524260546104,-0.093109744148199,0.000233182603301,0.000932491926153,-0.019509457493734,-0.003977217602115,0,0,-0.01325739200705,-0.01325739200705
0.2,0,Obstacles35_T1,0.025436441934319,-0.115706264716266,-8.8788400420467E-05,-0.000353193636413,-0.021985362476829,-0.005442908433904,0,0,-0.018143028113012,-0.018143028113012
0.266666666666667,0,Obstacles35_T1,0.084428756247373,-0.125561034985404,-7.54931842151383E-06,-3.21401843526086E-05,-0.021300203009097,-0.006862921967843,0,0,-0.022876406559478,-0.022876406559478
0.333333333333333,0,Obstacles35_T1,0.134811780902916,-0.100949433222122,0.000492548707591,0.001963574554909,-0.018395766689476,-0.008089306413809,0,0,-0.026964354712695,-0.026964354712695
0.4,0,Obstacles35_T1,0.067781419373231,-0.065623794089306,0.001059920607656,0.004259949738468,-0.017479986107025,-0.009254638820944,0,0,-0.030848796069812,-0.030848796069812
0.466666666666667,0,Obstacles35_T1,0.011220401085384,-0.062263910337786,0.001100456417725,0.004403766048201,-0.018564464015666,-0.010492269755321,0,0,-0.034974232517738,-0.034974232517738
0.533333333333333,0,Obstacles35_T1,0.065001087669807,-0.056997546637133,0.000615135843316,0.002365576583788,-0.016939149771851,-0.011621546406778,0,0,-0.038738488022593,-0.038738488022593
0.6,0,Obstacles35_T1,0.086953196547958,-0.113630171855681,-0.000162104629902,-0.000493858815587,-0.020403474122315,-0.012981778014932,0,0,-0.043272593383108,-0.043272593383108
0.666666666666667,0,Obstacles35_T1,0.056312683041274,-0.215630665581028,-0.001228860076634,-0.004975834267342,-0.028281341567993,-0.014867200786132,0,0,-0.049557335953773,-0.049557335953773
0.733333333333333,1,Obstacles35_T1,0.345161714932262,-0.155205780391285,-0.001778886301582,-0.011153709580731,-0.126113361335901,-0.023274758208525,0,0,-0.077582527361751,-0.077582527361751
0.8,1,Obstacles35_T1,1.0513686205395,0.146555130505022,3.2566004663627E-05,-0.012360799702614,-0.077231093560327,-0.028423497779214,0,0,-0.094744992597379,-0.094744992597379
0.866666666666667,1,Obstacles35_T1,1.84605946624927,0.564420992230421,0.003499850300883,-0.006768979969396,-0.018615293435979,-0.029664517341612,0,0,-0.098881724472041,-0.098881724472041
0.933333333333333,1,Obstacles35_T1,2.4979132496429,0.796058566164172,0.006980930627593,0.001111122536283,0.0243431001435,-0.028041643998712,0,0,-0.093472146662374,-0.093472146662374
1,1,Obstacles35_T1,2.89804120076929,0.932784942697408,0.011985942840912,0.005533296321111,0.050460626454839,-0.024677602235056,0,0,-0.082258674116855,-0.082258674116855
1.06666666666667,1,Obstacles35_T1,3.39868831658414,1.24659992895774,0.020796454601769,0.003496643384213,0.089718586339045,-0.018696363145787,0,0,-0.062321210485956,-0.062321210485956
1.13333333333333,1,Obstacles35_T1,4.19810153986305,1.71673947259199,0.033136091978085,-0.005523223589427,0.150977670938936,-0.008631185083191,0,0,-0.02877061694397,-0.02877061694397
1.2,1,Obstacles35_T1,4.97158868042977,2.15337495015494,0.047635071347815,-0.015666863032389,0.209408539323701,0.005329384205056,0,0,0.017764614016853,0.017764614016853
1.26666666666667,1,Obstacles35_T1,5.49068041854599,2.78552135749007,0.064649696149105,-0.012714094664503,0.264252585034568,0.02294622320736,0,0,0.076487410691201,0.076487410691201
1.33333333333333,1,Obstacles35_T1,5.69138300233385,3.79074963474336,0.084606381126437,0.007323133823842,0.320525323015655,0.044314578075071,0,0,0.147715260250235,0.147715260250235
1.4,1,Obstacles35_T1,5.72597952813655,4.72583079519368,0.106349747458268,0.025211834756769,0.36533876556552,0.068670495779439,0,0,0.228901652598129,0.228901652598129
1.46666666666667,1,Obstacles35_T1,5.91447911338427,5.32676810965568,0.128845955939587,0.021040511364903,0.402372440246295,0.095495325129192,0,0,0.318317750430639,0.318317750430639
1.53333333333333,1,Obstacles35_T1,6.29406844499462,5.82592270535813,0.152517834823065,-0.002211441604379,0.444178017421378,0.125107192957284,0,0,0.417023976524278,0.417023976524278
1.6,1,Obstacles35_T1,6.52635442612285,6.36347348690874,0.177086470067472,-0.02549405032009,0.480458483058485,0.157137758494516,0,0,0.523792528315053,0.523792528315053
1.66666666666667,0,Obstacles35_T1,6.49060606724355,6.69643995330159,0.202013668944848,-0.035569814091343,0.607298551234098,0.197624328576789,0,0,0.65874776192263,0.65874776192263
1.73333333333333,1,Obstacles35_T1,6.45382526298394,6.9201022609732,0.227998147996009,-0.032998371851153,0.50252298074099,0.231125860626188,0,0,0.770419535420628,0.770419535420628
1.8,1,Obstacles35_T1,6.52525440218476,7.29268745634629,0.256999068687618,-0.024666695564308,0.523233697473678,0.266008107124434,0,0,0.886693690414779,0.886693690414779
1.86666666666667,0,Obstacles35_T1,6.51964696648632,7.68500713904564,0.289885316736888,-0.015550588993252,0.67739459451681,0.311167746758888,0,0,1.03722582252963,1.03722582252963
