Time,Clus_label,trial,Mean Torque_L,Mean Torque_R,Mean Chair_LinVel,Mean Chair_AngVel,lin_acc_prediction,lin_velocity_prediction,ang_acc_prediction,ang_velocity_prediction,AngVel_L,AngVel_R
4.73333333333333,0,Turn90FR_T1,-0.191718197440423,-0.087549629188946,0.708522282527233,-0.019551400666629,-0.025077633907814,0.810450565676426,0,-0.007914272122692,2.708097112357,2.69490665881918
4.8,3,Turn90FR_T1,-0.325187612977831,0.110314222497181,0.693824642482893,-0.002921601438076,-0.147072527312934,0.80064573052223,0.076146132260229,-0.002837863305343,2.67118398782855,2.66645421565298
4.86666666666667,1,Turn90FR_T1,-0.052769280926393,0.704585545793368,0.67906042727056,0.002274664406095,-0.10619020760389,0.793566383348638,0,-0.002837863305343,2.64758616391658,2.64285639174101
4.93333333333333,1,Turn90FR_T1,0.166868275775865,1.54900720528573,0.66618808674995,0.003458176396204,-0.056391716588189,0.789806935576092,0,-0.002837863305343,2.63505467134143,2.63032489916585
5,0,Turn90FR_T1,0.109750814578444,2.0414604611685,0.659723973355103,0.024932772953966,0.131461156737675,0.798571012691937,0,-0.002837863305343,2.66426826172758,2.659538489552
5.06666666666667,1,Turn90FR_T1,0.447108393135413,2.23250949228138,0.662068032185768,0.063465390536615,-0.011009171494178,0.797837067925658,0,-0.002837863305343,2.66182177917331,2.65709200699774
5.13333333333333,1,Turn90FR_T1,1.60289723780407,2.66454657469801,0.672097833953317,0.091768865776079,0.066142420238427,0.80224656260822,0,-0.002837863305343,2.67652009478185,2.67179032260628
5.2,1,Turn90FR_T1,2.9436448179811,3.50845885549076,0.689546536196563,0.096242620105839,0.171438009243101,0.813675763224427,0,-0.002837863305343,2.71461743016921,2.70988765799364
5.26666666666667,1,Turn90FR_T1,4.23539017362301,4.63902979526473,0.712186069578616,0.07752683911951,0.287519649979684,0.832843739889739,0,-0.002837863305343,2.77851068572025,2.77378091354468
5.33333333333333,0,Turn90FR_T1,5.28338913564023,5.40043390980738,0.73198930154708,0.03236441778593,0.488109456125521,0.865384370298107,0,-0.002837863305343,2.88697945374814,2.88224968157257
5.4,0,Turn90FR_T1,4.40629136113301,4.37647331647822,0.744172412734611,-0.016547775659193,0.395730242416984,0.89176638645924,0,-0.002837863305343,2.97491950761858,2.97018973544301
5.46666666666667,0,Turn90FR_T1,1.41733746720181,1.50956924393486,0.755298097261463,-0.026757086349844,0.124636767593061,0.900075504298777,0,-0.002837863305343,3.00261656708371,2.99788679490814
5.53333333333333,0,Turn90FR_T1,-0.348621708736859,-0.360853284724634,0.770626812428638,0.002955536910684,-0.047932163611575,0.896880026724672,0,-0.002837863305343,2.99196497517003,2.98723520299445
5.6,0,Turn90FR_T1,-0.150089707984555,-0.28305517466222,0.785373603489462,0.033597062243843,-0.037834397530807,0.894357733555952,0,-0.002837863305343,2.98355733127429,2.97882755909872
5.66666666666667,0,Turn90FR_T1,0.022951522605073,-0.071745641133086,0.792891774230253,0.035183744932994,-0.018956417767294,0.893093972371465,0,-0.002837863305343,2.97934479399267,2.9746150218171
5.73333333333333,0,Turn90FR_T1,-0.101657814545899,-0.185860491765055,0.793215713511775,0.020861925997977,-0.029878660288128,0.89110206168559,0,-0.002837863305343,2.97270509170642,2.96797531953085
5.8,0,Turn90FR_T1,0.006808400893161,-0.15666922050873,0.786724250954782,0.013669167727325,-0.025296688433697,0.88941561579001,0,-0.002837863305343,2.96708360538782,2.96235383321225
5.86666666666667,0,Turn90FR_T1,0.099848632293507,-0.156612056533162,0.769773333102582,0.016041170556041,-0.0231206583062,0.887874238569597,0,-0.002837863305343,2.96194568131978,2.9572159091442
5.93333333333333,0,Turn90FR_T1,-0.1201626462936,-0.260819253675945,0.745049998666799,0.021511505844638,-0.03557432633076,0.885502616814213,0,-0.002837863305343,2.9540402754685,2.94931050329292
6,0,Turn90FR_T1,-0.213374737100377,-0.250979317548992,0.723364330181194,0.026927217201585,-0.037059385138801,0.883031991138293,0,-0.002837863305343,2.94580485654876,2.94107508437319
