Time,AngVel_L,AngVel_R,Chair_LinVel,Chair_AngVel,Torque_L,Torque_R
0,-9.69576438117449E-08,0.006932754420644,0.00110922519408,0.004437024882106,0.136221057238165,-0.34858982353434
0.004166666666667,-1.07542466406722E-07,0.006967134323322,0.001114724284937,0.004459034794106,0.140135914263156,-0.326698467484718
0.008333333333333,-1.17303494690254E-07,0.00699937771025,0.001119881665081,0.004479676808798,0.143694695195966,-0.304939166752576
0.0125,-1.25978310177066E-07,0.007028594060564,0.001124554893161,0.00449838082488,0.146897684593689,-0.283441625764157
0.016666666666667,-1.33296462917699E-07,0.007053838651032,0.001128592856731,0.004514542046398,0.149746148029661,-0.262332897191059
0.020833333333333,-1.38983497729719E-07,0.007074121685953,0.001131837232393,0.004527526828449,0.152241704354472,-0.241735721560541
0.025,-1.42765475929939E-07,0.007088418935487,0.001134124187202,0.004536679488617,0.154385826793888,-0.221766975091254
0.029166666666667,-1.44373963234694E-07,0.007095683824867,0.001135286312145,0.004541330047252,0.156179500439685,-0.202536260265211
0.033333333333333,-1.43551443015068E-07,0.007094860883595,0.001135154773144,0.004540802838425,0.157623050557956,-0.184144664873983
0.0375,-1.40057102141717E-07,0.007084900428726,0.00113356165946,0.00453442591093,0.158716142725619,-0.16668370429826
0.041666666666667,-1.33672924395082E-07,0.007064774320189,0.001130342503562,0.004521541115593,0.159457942484237,-0.150234451013634
0.045833333333333,-1.2421001404003E-07,0.007033492589392,0.0011253389407,0.00450151475162,0.15984740950223,-0.13486684701413
0.05,-1.11515059879664E-07,0.006990120705804,0.001118401470519,0.004473748621353,0.159883690357433,-0.120639190199919
0.054166666666667,-9.54768381422503E-08,0.006933797210657,0.001109392277411,0.004437691319997,0.15956656669807,-0.107597784600979
0.058333333333333,-7.60326411673296E-08,0.006863751413127,0.001098188060878,0.004392849565291,0.158896913217067,-0.095776745243074
0.0625,-5.31745083074116E-08,0.006779320813468,0.001084682822233,0.004338799352304,0.157877123174698,-0.085197949717013
0.066666666666667,-2.69551260284123E-08,0.006679967890453,0.001068790549652,0.00427519670117,0.156511467443616,-0.075871128833592
0.070833333333333,2.50674383762811E-09,0.006565295868417,0.001050447740026,0.00420178775147,0.154806364307186,-0.067794087889603
0.075,3.50214550677246E-08,0.00643506306322,0.001029615693548,0.004118417946729,0.15277054890803,-0.060953048637872
0.079166666666667,7.0324438976666E-08,0.006289195397973,0.001006282515586,0.004025040047062,0.15041514094774,-0.05532310112104
