Torque_L,Torque_R,Chair_LinVel,Chair_AngVel,AngVel_L,AngVel_R
0.136221057238165,-0.34858982353434,0,0,0,0
0.140135914263156,-0.326698467484718,-0.000254971539410772,-0.000328471253329352,-0.000576179086928114,-0.00112363117581037
0.143694695195966,-0.304939166752576,-0.00050532230491419,-0.000643348622440208,-0.00114828383101379,-0.00222053153508081
0.146897684593689,-0.283441625764157,-0.000751248872957807,-0.000944839914228792,-0.0017167963146687,-0.00329152950505002
0.149746148029661,-0.262332897191059,-0.00099275226502745,-0.00123262431560024,-0.0022819872870913,-0.00433636114642503
0.152241704354472,-0.241735721560541,-0.00123008880466131,-0.00150714856663542,-0.00284433887667485,-0.00535625315440055
0.154385826793888,-0.221766975091254,-0.00146328196339444,-0.00176818147356119,-0.00340412198334713,-0.00635109110594913
0.156179500439685,-0.202536260265211,-0.00169264337126957,-0.00201639757360436,-0.00396181325956162,-0.00732247588223554
0.157623050557956,-0.184144664873983,-0.00191820890130526,-0.00225160852960342,-0.00451768922968136,-0.00827037011235372
0.158716142725619,-0.16668370429826,-0.0021403680394283,-0.0024747930052534,-0.00507223262704984,-0.0091968876358055
0.159457942484237,-0.150234451013634,-0.00235913380630348,-0.00268566283289859,-0.0056257269935961,-0.0101018317150938
0.15984740950223,-0.13486684701413,-0.00257500284337106,-0.00288562467136536,-0.00617865558509907,-0.0109880300373747
0.159883690357433,-0.120639190199919,-0.00278791022610214,-0.0030740405470035,-0.00673133363117089,-0.0118547345428434
0.15956656669807,-0.107597784600979,-0.00299820923842165,-0.0032517835116248,-0.00728421120171816,-0.0127038503877595
0.158896913217067,-0.0957767452430742,-0.00320627923133959,-0.00341987592470998,-0.00783770083387366,-0.0135374940417236
0.157877123174698,-0.0851979497170131,-0.00341239755028757,-0.00357894553998501,-0.00839220388430438,-0.0143571131176127
0.156511467443616,-0.075871128833592,-0.0036168446105996,-0.00372963328909017,-0.00894812096109019,-0.0151641764429071
0.154806364307186,-0.0677940878896033,-0.00381990142907381,-0.00387258631056425,-0.00950584950477583,-0.0159601600223829
0.15277054890803,-0.0609530486378721,-0.00402184715247517,-0.00400845133978067,-0.0100657810584333,-0.0167465332914011
0.15041514094774,-0.0553231011210397,-0.00422295662163728,-0.00413786847116993,-0.0106282983461493,-0.0175247457980992
