Torque_L,Torque_R,Chair_LinVel,Chair_AngVel
0.175531718985113,-0.0832589179432132,0,0
0.159640429255045,-0.0796374805747054,-0.000201912388167105,-0.000173932929757474
0.144515215434958,-0.0763886733232803,-0.000405947474893774,-0.000334068626034963
0.130221787547379,-0.0735117381301744,-0.000612034244914387,-0.000481238103873885
0.116819132483175,-0.0710032798868724,-0.000820090102463272,-0.000616312467323484
0.10435932397841,-0.0688576777296288,-0.00103002160426704,-0.000740196428245012
0.0928873179094826,-0.0670673823998481,-0.00124172529598305,-0.000853821988564161
0.0824407231412743,-0.0656230839793748,-0.00145508863448203,-0.000958142195743486
0.0730495506844722,-0.064513753161692,-0.00166999097747639,-0.00105412486709446
0.0647359560814155,-0.063726575613306,-0.00188630462216543,-0.00114274618549477
0.0575140002594429,-0.0632468106150298,-0.00210389587541446,-0.00122498409479227
0.0513894615789004,-0.0630576110838322,-0.0023226261389965,-0.00130181146293749
0.0463597356326704,-0.0631398428327797,-0.00254235299412462,-0.00137418902880901
0.0424138587610849,-0.0634719381158621,-0.00276293126968217,-0.00144305819884155
0.0395326860507844,-0.0640298138331443,-0.00298421407841042,-0.00150933380663977
0.0376892454666628,-0.0647868793555881,-0.00320605380533135,-0.00157389698854602
0.0368492776665625,-0.0657141530681307,-0.00342830303341086,-0.00163758835759769
0.0369719566107549,-0.066780500102914,-0.00365081539332939,-0.00170120167520121
0.0380107700311093,-0.0679529958388054,-0.00387344632746924,-0.00176547822212606
0.0399145227575049,-0.0691974104489912,-0.00409605376287241,-0.00183110205631375
0.0426284123062291,-0.0704787997213165,-0.00431849869368272,-0.00189869631387997
0.0460951176649441,-0.0717621778589234,-0.00454064567986181,-0.00196882066314023
0.0502558407981253,-0.0730132404572029,-0.00476236327494334,-0.00204196996371415
0.0550512465938644,-0.0741991014751015,-0.00498352440038701,-0.00211857412010431
0.0604222595014692,-0.0752890072514191,-0.0052040066869692,-0.00219899905884083
0.0663106910871802,-0.0762549931599445,-0.00542369280417974,-0.00228354870678732
