Torque_L,Torque_R,Chair_LinVel,Chair_AngVel
0.136221057238165,-0.34858982353434,0,0
0.140135914263156,-0.326698467484718,-0.000254971539410772,-0.000328471253329352
0.143694695195966,-0.304939166752576,-0.00050532230491419,-0.000643348622440208
0.146897684593689,-0.283441625764157,-0.000751248872957807,-0.000944839914228792
0.149746148029661,-0.262332897191059,-0.00099275226502745,-0.00123262431560024
0.152241704354472,-0.241735721560541,-0.00123008880466131,-0.00150714856663542
0.154385826793888,-0.221766975091254,-0.00146328196339444,-0.00176818147356119
0.156179500439685,-0.202536260265211,-0.00169264337126957,-0.00201639757360436
0.157623050557956,-0.184144664873983,-0.00191820890130526,-0.00225160852960342
0.158716142725619,-0.16668370429826,-0.0021403680394283,-0.0024747930052534
0.159457942484237,-0.150234451013634,-0.00235913380630348,-0.00268566283289859
0.15984740950223,-0.13486684701413,-0.00257500284337106,-0.00288562467136536
0.159883690357433,-0.120639190199919,-0.00278791022610214,-0.0030740405470035
0.15956656669807,-0.107597784600979,-0.00299820923842165,-0.0032517835116248
0.158896913217067,-0.0957767452430742,-0.00320627923133959,-0.00341987592470998
0.157877123174698,-0.0851979497170131,-0.00341239755028757,-0.00357894553998501
0.156511467443616,-0.075871128833592,-0.0036168446105996,-0.00372963328909017
0.154806364307186,-0.0677940878896033,-0.00381990142907381,-0.00387258631056425
0.15277054890803,-0.0609530486378721,-0.00402184715247517,-0.00400845133978067
0.15041514094774,-0.0553231011210397,-0.00422295662163728,-0.00413786847116993
0.147753615566838,-0.0508687550833535,-0.00442349800802162,-0.00426146529633312
0.144801684981857,-0.0475445829053868,-0.00462373055690157,-0.00437985141844359
0.141577098102972,-0.0452959490845442,-0.00482390246866335,-0.0044936133432564
0.138099363547698,-0.0440598239501224,-0.00502424894766892,-0.00460330974865015
0.134389400359008,-0.0437656805411663,-0.00522499044681702,-0.00470946713674209
0.130469122544879,-0.0443364728376551,-0.00542633113492969,-0.00481257587489805
0.126360969850764,-0.045689690785524,-0.00562845761248605,-0.00491308663517785
0.122087408104688,-0.0477384833599852,-0.00583153789788891,-0.00501140724765367
0.117670436054149,-0.050392836352809,-0.00603572070038498,-0.00510789999368713
0.11313114772136,-0.0535607879385029,-0.00624113498656086,-0.00520287938193467
0.108489404955181,-0.0571496634414158,-0.00644788983556682,-0.00529661047182978
0.103763670339219,-0.0610673115139635,-0.00665607456545984,-0.00538930783322652
0.0989710351826156,-0.0652233266840778,-0.00686575910152869,-0.00548113525140626
0.0941274535687196,-0.0695302466293112,-0.00707699454934002,-0.00557220629779852
0.0892481663796286,-0.0739047148017928,-0.00728981393194611,-0.00566258588366496
0.084348274563769,-0.0782685986247835,-0.00750423305243727,-0.00575229289405502
0.0794434030926942,-0.082550049818104,-0.00772025144879517,-0.00584130396278725
0.0745503878274981,-0.0866844871300195,-0.00793785341600838,-0.00592955839874169
0.0696879162372276,-0.0906154746526631,-0.00815700907873084,-0.00601696421357664
0.0648770580982246,-0.0942954634702807,-0.00837767550494922,-0.00610340513607222
0.0601416329227535,-0.0976863628685043,-0.00859979785640741,-0.0061887484342999
0.0555083762760768,-0.100759910646831,-0.0088233105746851,-0.00627285331008297
0.0510068862301335,-0.10349781949315,-0.00904813860285794,-0.00635557958709062
0.046669351866359,-0.105891686070197,-0.00927419864166166,-0.00643679638927759
0.0425300851564527,-0.107942659464461,-0.00950140043618362,-0.00651639050236123
0.0386248928853715,-0.109660874619461,-0.00972964808462135,-0.00659427412653188
0.0349903344700374,-0.111064663981302,-0.00995884135515565,-0.00667039175986679
0.0316629139801043,-0.112179567416245,-0.0101888769913531,-0.0067447259938046
0.0286782515855575,-0.113037167422118,-0.0104196499817808,-0.00681730204958739
0.0260702734444438,-0.113673784140463,-0.0106510547666366,-0.00688819093435108
0.0238704519474257,-0.114129072179824,-0.0108829863537441,-0.00695751114591988
0.0221071212730197,-0.114444567639056,-0.011115341318353,-0.00702542890573681
0.0208048862532218,-0.114662237652893,-0.0113480186655546,-0.00709215694893773
0.0199841352202916,-0.114823085042866,-0.0115809205403441,-0.00715795194755958
0.0196606599639934,-0.114965856351107,-0.0118139527777995,-0.00722311068446006
0.0198453791143377,-0.115125892610149,-0.0120470252937455,-0.007287965128573
0.0205441564867389,-0.115334149917078,-0.01228005232366,-0.00735287658424953
0.0217577040420836,-0.115616403634833,-0.0125129525235699,-0.00741822909807094
0.0234815598182952,-0.115992638522823,-0.0127456489506449,-0.00748442230723263
0.0257061329741678,-0.116476619270818,-0.0129780689430767,-0.00755186390739408
0.0284168090703521,-0.117075632417678,-0.013210143919134,-0.00762096190792253
0.0315941078744808,-0.117790390830158,-0.0134418091149254,-0.00769211683099368
0.0352138838660904,-0.118615094365552,-0.0136730032803103,-0.00776571399924216
0.039247558014599,-0.119537643462834,-0.0139036683531093,-0.00784211604526358
0.0436623702333782,-0.120540004920382,-0.014133749133238,-0.00792165576611591
0.0484216460372144,-0.121598730139537,-0.0143631929800465,-0.00800462943828332
0.0534850773879816,-0.122685624985894,-0.0145919495571577,-0.00809129070441953
0.058809023948037,-0.123768566673156,-0.0148199706487144,-0.00818184514242419
0.0643468441810211,-0.124812456605818,-0.0150472100688212,-0.00827644562782415
0.0700492644953888,-0.12578028934116,-0.0152736236821803,-0.00837518859804114
0.0758647895516566,-0.12663430769972,-0.0154991695488744,-0.00847811131748333
0.0817401504002526,-0.127337204069078,-0.0157238082003438,-0.00858519022235785
0.087620782381018,-0.127853320043211,-0.0159475030470905,-0.00869634039331465
0.0934513237374279,-0.128149792598783,-0.0161702209115787,-0.00881141616546529
0.0991761285359543,-0.128197596212108,-0.0163919326722433,-0.00893021284433524
0.104739791674791,-0.127972436835753,-0.0166126139968105,-0.00905246945869016
0.110087686781061,-0.127455464748726,-0.0168322461359519,-0.00917787245126678
0.115166517599286,-0.126633787512834,-0.0170508167426948,-0.00930606018820717
0.1199248796906,-0.125500779478933,-0.0172683206800413,-0.00943662815712282
0.124313823322891,-0.124056197901369,-0.0174847607796398,-0.00956913472030368
0.128287402800724,-0.122306125381078,-0.0177001485180828,-0.00970310729107199
0.131803194394497,-0.120262762765417,-0.0179145045836419,-0.00983804880525316
0.134822765570991,-0.117944095893985,-0.018127859313607,-0.00997344436445231
0.137312082233406,-0.11537345501554,-0.0183402529893572,-0.0101087679323572
0.139241847094139,-0.112578979428781,-0.018551735981648,-0.0102434889694867
0.140587769651819,-0.10959299439334,-0.0187623687417249,-0.0103770788962334
0.141330775052777,-0.106451304820001,-0.0189722216348113,-0.0105090172799285
0.141457164202509,-0.1031924117789,-0.0191813746119558,-0.0106387976506239
0.14095874007537,-0.0998566629557585,-0.0193899167151687,-0.0107659328637997
