Torque_L,Torque_R,Chair_LinVel,Chair_AngVel,AngVel_L,AngVel_R
0.111465399148775,0.0468574022502075,0,0,0,0
0.111679040175014,0.0280563305361701,-0.000190442426900544,-4.55502616651178e-05,-0.000596849538280882,-0.000672766641056079
0.111408628713293,0.00938167600780274,-0.000384137350218045,-0.000103782567033218,-0.00119397236153247,-0.00136694330658783
0.110692298975389,-0.00900744361005035,-0.000581142697985613,-0.000174224266842116,-0.00179195543758361,-0.00208232921565381
0.109570895876705,-0.0269568355433909,-0.000781481751213467,-0.000256323093532812,-0.00239133659276755,-0.00281854174865556
0.108086900240979,-0.0443199442184623,-0.000985143624718925,-0.00034945278789181,-0.00299260142581991,-0.00357502273897292
0.106283464019739,-0.0609603339694791,-0.00119208440614651,-0.000452919804752982,-0.00359618151652753,-0.0043510478577825
0.104203597229192,-0.0767538744504908,-0.00140222889086286,-0.000565971010250115,-0.00420245379433444,-0.00514573881141797
0.101889536683742,-0.0915905737142849,-0.00161547283172748,-0.000687802265875583,-0.0048117408841953,-0.00595807799398793
0.0993823092491944,-0.105376019437922,-0.00183168560853566,-0.00081756777791108,-0.00542431221352628,-0.00678692517671142
0.096721481668996,-0.118032406151389,-0.00205071321362777,-0.000954390072790798,-0.00604038565143356,-0.00763103577275156
0.0939450687869523,-0.129499144341307,-0.00227238144855351,-0.00109737043887847,-0.00666012946277964,-0.00848908019424377
0.0910895560146995,-0.139733064562998,-0.00249649923168485,-0.0012455996539418,-0.00728366439399799,-0.00935966381723433
0.0881899826851646,-0.148708244595487,-0.00272286192731173,-0.00139816879775124,-0.00791106575957975,-0.0102413470891651
0.0852800308042181,-0.156415498503728,-0.00295125462137678,-0.00155417993357682,-0.00854236545994193,-0.0111326653492366
0.082392067037059,-0.162861572079213,-0.00318145528565913,-0.00171275643268364,-0.00917755392496073,-0.0120321479794335
0.0795570923946494,-0.168068089722413,-0.0034132377890803,-0.00187305271219514,-0.00981658203677172,-0.012938336557097
0.0768045628748949,-0.172070295127465,-0.00364637473047887,-0.0020342631577713,-0.0104593631367868,-0.0138498017330723
0.0741620556423312,-0.174915624784602,-0.00388064008077879,-0.00219563000791829,-0.011105775262664,-0.0147651586091945
0.0716547703584583,-0.176662151896704,-0.0041158116334324,-0.00235644998801166,-0.0117556637880983,-0.0156830804347844
0.0693048746043189,-0.177376940118904,-0.00435167327005666,-0.00251607950324315,-0.0124088446474862,-0.0166023104862248
0.0671307248603376,-0.177134350881291,-0.00458801705312287,-0.00267393823560899,-0.0130651083140687,-0.0175216720400837
0.0651460169569487,-0.176014352455899,-0.00482464515930844,-0.00282951104406906,-0.0137242246609706,-0.0184400764010857
0.0633589375476204,-0.174100880144376,-0.00506137166573076,-0.00298234813832856,-0.0143859487704954,-0.019356529001043
0.0617713966956939,-0.171480292503027,-0.00529802419708542,-0.00313206357923146,-0.0150500276742585,-0.0202701336396443
0.0603784193765098,-0.168239957996883,-0.00553444543533716,-0.00327833224225069,-0.0157162079159149,-0.0211800949863328
0.0591677621034148,-0.164466991996965,-0.00577049448591274,-0.00342088545386662,-0.0163842437414869,-0.0220857194979313
0.0581198036044774,-0.160247149318261,-0.00600604808626507,-0.00355950556543694,-0.0170539056496861,-0.0229864149254143
0.0572077392834696,-0.155663866225663,-0.00624100163517196,-0.00369401976218683,-0.0177249889820842,-0.0238816885857289
0.0563980906183816,-0.150797440210912,-0.00647527001513733,-0.00382429341773426,-0.0183973222023459,-0.0247711445652363
0.0556515234753716,-0.145724335796273,-0.00670878817664144,-0.00395022330149844,-0.0190707745042228,-0.0256544800067202
0.0549239530449842,-0.140516608002785,-0.00694151145243577,-0.00407173093198315,-0.0197452623981333,-0.0265314806181052
0.054167897078904,-0.135241438933139,-0.00717341557298787,-0.00418875634593911,-0.0204207549550103,-0.0274020155315755
0.0533340236516024,-0.129960784887585,-0.00740449636052351,-0.00430125252210429,-0.0210972774333248,-0.028266031636832
0.0523728264830386,-0.124731130940647,-0.00763476908841017,-0.00440918065786527,-0.0217749130798128,-0.0291235475095883
0.0512363523018512,-0.119603347922653,-0.00786426750401312,-0.00451250644797245,-0.0224538029734,-0.0299746470533541
0.0498799026007795,-0.114622644968821,-0.00809304252555376,-0.00461119745885322,-0.0231341438694682,-0.0308194729675569
0.0482636367030371,-0.109828610460612,-0.00832116063583701,-0.00470522163475651,-0.023816184090493,-0.0316582201484205
0.046354012965213,-0.105255335237624,-0.00854870200709693,-0.00479454691833618,-0.0245002175917096,-0.0324911291222699
0.0441250179152196,-0.100931613189336,-0.00877575840096738,-0.00487914192258261,-0.0251865764010724,-0.0333184796053768
0.0415591468689814,-0.0968812142812909,-0.00900243089522919,-0.00495897755507905,-0.0258756216881981,-0.0341405842799965
0.0386481123958928,-0.0931232229102411,-0.00922882749417489,-0.00503402946878371,-0.0265677337565965,-0.034957782871236
0.0353932681078595,-0.0896724304369428,-0.00945506068198219,-0.00510428119377979,-0.0272633012784575,-0.0357704366014238
0.0318057447524542,-0.0865397659810775,-0.00968124497839332,-0.0051697277893347,-0.0279627101035322,-0.0365789230857567
0.0279063042956825,-0.0837327456745684,-0.00990749455343252,-0.00523037984378789,-0.0286663319749518,-0.0373836317145983
0.0237249265431493,-0.0812559188366807,-0.0101339209531612,-0.00528626764148303,-0.0293745134759682,-0.0381849595451066
0.0193001524611505,-0.0791112904309922,-0.0103606309819183,-0.00533744531282634,-0.0300875655123724,-0.0389833077004163
0.0146782185690545,-0.0772987023191369,-0.0105877247784469,-0.00538399478781637,-0.0308057536049762,-0.0397790782513368
