Torque_L,Torque_R,Chair_LinVel,Chair_AngVel,AngVel_L,AngVel_R
0.102710822497125,-0.105883489287199,-0.0135610873210194,-0.00390553570299252,-0.0419490113175709,-0.0484582374892251
0.106859810472253,-0.102243455300867,-0.013777570940294,-0.00403286528227975,-0.0425645153990802,-0.0492859575362131
0.110070075767554,-0.0986881048637028,-0.0139926800421951,-0.00416000339429857,-0.0431755973120682,-0.0501089363025659
0.112307800834828,-0.0952675527874046,-0.0142065966983486,-0.00428637276262618,-0.0437833450256401,-0.0509272996300171
0.113543084762633,-0.0920335415289824,-0.0144195176669246,-0.00441140978212202,-0.0443888840713137,-0.0517412337081837
0.113749455869968,-0.0890388360547722,-0.0146316539856961,-0.00453456813314704,-0.0449933731746979,-0.052550986729943
0.112903590286374,-0.0863365430534029,-0.0148432305379299,-0.00465532165267384,-0.0455980004158715,-0.0533568698369945
0.110985276927472,-0.0839793795722216,-0.015054485541231,-0.00477316655932015,-0.0462039796713365,-0.0541592572702034
0.107977652407452,-0.0820189112907826,-0.0152656699070477,-0.00488762317149223,-0.0468125470472489,-0.0549585856664026
0.103867713408311,-0.0805047713438498,-0.0154770464181207,-0.00499823728475493,-0.0474249569897733,-0.0557553524643649
0.0986470983143936,-0.0794838592542756,-0.0156888886718631,-0.00510458138403449,-0.0480424777528483,-0.0565501133929058
0.0923131146303343,-0.0789995092842578,-0.0159014797391456,-0.00520625585747965,-0.0486663859159189,-0.0573434790117183
0.0848699751481231,-0.0790906114336142,-0.0161151104903868,-0.00530289035324841,-0.0492979596735824,-0.0581361102623297
0.0763301958270841,-0.0797906685537831,-0.0163300775446553,-0.00539414538257565,-0.0499384706633714,-0.0589287129676642
0.0667161029421625,-0.081126779968866,-0.0165466808031436,-0.00547971422908382,-0.0505891741529088,-0.0597220312013818
0.0560613958505692,-0.0831185536941562,-0.0167652205362094,-0.00555932518289251,-0.0512512974682875,-0.0605168394397751
0.0444127131208988,-0.0857769622297692,-0.0169859940032524,-0.00563274408429078,-0.0519260266072656,-0.0613139334144169
0.0318311516773175,-0.0891031673023814,-0.0172092915967146,-0.00569977713758718,-0.0526144910410594,-0.0621141196037047
0.0183936893729217,-0.0930873446277341,-0.0174353925149268,-0.0057602739395248,-0.0533177467668186,-0.0629182033326933
0.00419446049063867,-0.0977075407106605,-0.0176645599827481,-0.00581413065429502,-0.0540367577305812,-0.0637269754877396
-0.0106541682414884,-0.102928591646028,-0.017897036053456,-0.0058612932545389,-0.0547723757994041,-0.0645411978903023
-0.02602077511799,-0.108701131333739,-0.0181330360398014,-0.00590176073242088,-0.0555253195223206,-0.0653615874096888
-0.0417543684944243,-0.114960715352046,-0.0183727426364343,-0.00593558816706022,-0.0562961519822308,-0.0661887989273311
-0.0576842315700416,-0.121627087371846,-0.0186162998099918,-0.00596288951635505,-0.0570852581030102,-0.0670234072969353
-0.0736201751344369,-0.128603616609232,-0.0188638065469855,-0.00598383998505062,-0.057892821835743,-0.067865888477494
-0.0893532403116604,-0.135776936138219,-0.0191153105629893,-0.0059986778087291,-0.0587188037026902,-0.0687166000505721
-0.104656884249097,-0.143016812055055,-0.0193708020890513,-0.00600770528652058,-0.0595629192247371,-0.069575761368938
-0.119288668906824,-0.150176272533752,-0.0196302078619882,-0.00601128889499085,-0.0604246187941349,-0.0704434336191196
-0.132992456222309,-0.157092024514407,-0.0198933854534403,-0.00600985832368582,-0.0613030695750629,-0.0713195001145393
-0.145501092458114,-0.163585184872042,-0.0201601180775078,-0.0060039042917356,-0.0621971400152463,-0.072203647168139
-0.156539542218199,-0.169462352433399,-0.0204301100179454,-0.00599397503726005,-0.0631053875287678,-0.0730953459242012
-0.165828411277174,-0.174517046180138,-0.0207029828130466,-0.00598067141822443,-0.064026049861635,-0.0739938355586757
-0.173087780054709,-0.178531531684674,-0.0209782723296083,-0.00596464062335419,-0.0649570405792325,-0.0748981082848229
-0.178041258415851,-0.181279050529853,-0.0212554268470536,-0.00594656856006935,-0.0658959490234544,-0.07580689662357
-0.180420168092415,-0.182526455494925,-0.0215338062592846,-0.00592717105609926,-0.0668400449841993,-0.0767186634110314
-0.179967760460391,-0.182037238718711,-0.0218126824855035,-0.00590718407489819,-0.0677862882225964,-0.0776315950140933
-0.176443382479399,-0.179574923242888,-0.0220912411624838,-0.00588735319623202,-0.0687313428780859,-0.0785435982051393
-0.169626509451392,-0.174906772581467,-0.0223685846699929,-0.00586842264954523,-0.0696715966920221,-0.0794523011079308
-0.159320567304012,-0.167807759048571,-0.0226437365185516,-0.00585112420948765,-0.0706031848872657,-0.0803550585697452
-0.145356467935951,-0.15806471835595,-0.0229156471044094,-0.00583616627283293,-0.071522018454004,-0.0812489622420589
-0.127595778924388,-0.145480603394769,-0.0231832008100316,-0.00582422343645855,-0.0724238165030565,-0.0821308555638208
-0.105933445105833,-0.129878733037252,-0.0234452243987585,-0.00581592688802919,-0.0733041422558374,-0.0829973537358861
-0.0802999765879724,-0.111106913410781,-0.0237004966189903,-0.00581185590382451,-0.0741584421434472,-0.0838448686498214
-0.0506630182362402,-0.0890412927727224,-0.0239477588963173,-0.00581253072042569,-0.0749820873873697,-0.0846696385880792
-0.0170282217315254,-0.0635898012940273,-0.0241857269525857,-0.00581840700802891,-0.0757704173352615,-0.085467762348643
0.0205606460059292,-0.0346950278940224,-0.0244131031511933,-0.00582987212393705,-0.0765187837340302,-0.0862352372739253
0.0620224050817326,-0.00233640024565043,-0.0246285893310594,-0.00584724326828694,-0.0772225950466255,-0.0869680004937704
0.107239998223265,0.0334684389993134,-0.0248308998611011,-0.00587076760495545,-0.0778773598662074,-0.0876619725411331
0.156062854211767,0.0726631298467604,-0.0250187746257974,-0.00590062435394669,-0.0784787284577026,-0.0883131023809471
0.208310043220179,0.115152994755868,-0.02519099164276,-0.00593692881128353,-0.0790225314664637,-0.0889174128186029
0.26377415672844,0.16080632782928,-0.025346379016281,-0.00597973820987629,-0.0795048148793732,-0.0894710452291671
0.322225814006216,0.209456525197334,-0.0254838259464763,-0.00602905929855869,-0.0799218704061221,-0.0899703025703866
0.383418669549272,0.260904981907361,-0.0256022925406318,-0.00608485748302355,-0.0802702605662529,-0.0904116897046255
0.447094774085473,0.314924664346793,-0.0257008182094989,-0.00614706733789549,-0.0805468379167502,-0.090791950146576
0.512990128027099,0.371264259991072,-0.0257785284737096,-0.00621560426097817,-0.0807487580282168,-0.0911080984631804
0.580840261249494,0.429652804634346,-0.0258346400512619,-0.00629037699850533,-0.080873486005452,-0.0913574476696276
0.650385675896112,0.489804686635111,-0.0258684641437676,-0.00637130072647983,-0.080918796540492,-0.0915376310846251
0.721376997726454,0.55142492416581,-0.0258794078854236,-0.00645831033272,-0.0808827676741454,-0.0916466182286787
0.793579694582935,0.61421460340155,-0.0258669739640232,-0.00655137351307652,-0.0807637686191802,-0.0916827244743077
0.866778236608266,0.677876354349746,-0.0258307584677833,-0.00665050327911693,-0.0805604421600135,-0.091644614291875
0.940779591158445,0.742119730125092,-0.025770447055324,-0.00675576947716375,-0.080271682286777,-0.0915312980820499
1.01541596567131,0.806666349049221,-0.0256858095882271,-0.00686730894076419,-0.0798966078434536,-0.0913421227447272
1.09054673415703,0.871254660125074,-0.025576693405026,-0.00698533393845199,-0.0794345330680434,-0.0910767562987967
1.16605950761074,0.935644202212234,-0.025443015450504,-0.00711013863215908,-0.0788849359748807,-0.0907351670284792
1.2418703354917,0.999619244438972,-0.0252847535029207,-0.00724210332457393,-0.0782474255725906,-0.0903175977802138
1.31792305426263,1.06299171765495,-0.0251019367626199,-0.00738169634273869,-0.0775217089231173,-0.0898245361610151
1.39418782937752,1.12560337176114,-0.0248946360772115,-0.00752947347829868,-0.076707559025456,-0.0892566814892871
1.47065896807254,1.18732712004679,-0.0246629540804686,-0.00768607498126983,-0.0758047844505039,-0.0886149094192869
1.54735211000324,1.24806755840619,-0.0244070155139789,-0.0078522201833982,-0.0748132015604311,-0.0879002351994281
1.62430092831725,1.30776067391712,-0.0241269579826616,-0.00802869990776443,-0.0737326100190682,-0.0871137765320089
1.7015534917123,1.36637278307962,-0.0238229233683587,-0.00821636690025657,-0.0725627721443151,-0.086256716978076
1.77916844535281,1.42389876426167,-0.0234950500913891,-0.00841612459108702,-0.0713033964787246,-0.085330270797203
1.85721116369968,1.48035967074719,-0.0231434663704243,-0.00862891455446535,-0.0699541257726933,-0.0843356500301355
1.93575001222815,1.53579982950672,-0.0227682845888533,-0.0088557030754311,-0.0685145293999852,-0.0832740345257037
2.01485283096273,1.59028354595185,-0.022369596833423,-0.00909746724957319,-0.0669841000700991,-0.0821465454860545
2.09458372535153,1.64389154620205,-0.0219474716302922,-0.00935518103146294,-0.065362254574755,-0.0809542229605266
2.17500022338423,1.69671729528517,-0.0215019518659209,-0.00962980161196045,-0.0636483382097693,-0.0796980075630367
2.2561508345421,1.74886333115717,-0.0210330538460192,-0.0099222564470348,-0.061841632447535,-0.0783787265259263
2.33807302722403,1.80043774896669,-0.0205407674154919,-0.010233431187602,-0.0599413653953048,-0.0769970840413081
2.42079162714139,1.85155095637464,-0.020025057036398,-0.0105641586790009,-0.0579467245554925,-0.0755536556871607
2.50431763001395,1.90231279905441,-0.0194858636999861,-0.0109152091189305,-0.055856871400845,-0.0740488865990625
2.58864741770911,1.95283012795398,-0.0189231075333585,-0.0112872813926188,-0.0536709572840128,-0.0724830929383775
2.673762367267,2.00320485057447,-0.0183366909513237,-0.0116809955506101,-0.0513881402122374,-0.0708564661299208
2.75962884556494,2.05353248184923,-0.0177265021989861,-0.0120968863614988,-0.0490076020287046,-0.0691690792978693
2.84619858594813,2.1039011890843,-0.0170924191295806,-0.0125353978588871,-0.0465285655495293,-0.0674208953143411
2.93340944360809,2.154391310119,-0.0164343130640447,-0.0129968788048013,-0.0439503112094812,-0.0656117758841501
3.02118652112872,2.20507531233733,-0.0157520525834623,-0.013481579004593,-0.0412721927743801,-0.0637414911153684
3.10944364361552,2.25601814944775,-0.0150455071132581,-0.0139896464246086,-0.038493651690353,-0.0618097290647007
3.19808514577051,2.30727796106249,-0.014314550169904,-0.0145211250788915,-0.0356142296672706,-0.0598161047987564
3.28700791478559,2.35890704743997,-0.013559062157918,-0.0150759536625251,-0.0326335791409557,-0.0577601685784975
3.37610361736689,2.41095304099293,-0.0127789326273186,-0.015653964916674,-0.0295514713271671,-0.0556414128549571
3.46526103010365,2.46346019055135,-0.011974061928445,-0.0162548857146444,-0.0263678016659463,-0.0534592778570203
3.55436839121966,2.51647067552826,-0.0111443622300335,-0.0168783378602723,-0.0230825925498847,-0.0512131556503386
3.64331569742373,2.57002587404508,-0.0102897578951421,-0.0175238395904351,-0.019695993325111,-0.0489023926425029
3.73199687913647,2.62416751865986,-0.00941018523583587,-0.0181908077732343,-0.0162082776417577,-0.0465262905971481
3.82031179761461,2.67893868218567,-0.00850559169050587,-0.0188785607932588,-0.0126198383073039,-0.0440841062960686
3.90816801672108,2.73438454238183,-0.00757593448736906,-0.0195863221162858,-0.00893117986099198,-0.0415750500548017
3.99548231055277,2.79055287903597,-0.00662117887469709,-0.0203132245287757,-0.00514290914167721,-0.0389982833563034
4.08218187700046,2.84749426329047,-0.0056412960129492,-0.0210583150529358,-0.00125572416571753,-0.0363529159206105
4.16820523734489,2.90526191015281,-0.00463626063580169,-0.0218205605449179,0.00272959833475929,-0.0336380025734372
4.25350281302693,2.96391118194511,-0.00360604859501317,-0.0225988539893446,0.00681221634107663,-0.0308525403078311
4.33803718174558,3.02349875110523,-0.00255063440702351,-0.023392021504701,0.0109912365638391,-0.0279954659439959
4.42178302453103,3.08408145143919,-0.00146998891660853,-0.024198830068783,0.0152657286686241,-0.0250656547793476
4.504726782294,3.14571486371856,-0.000364077185178082,-0.0250179959605833,0.0196347393498925,-0.022061920584413
4.58686604466049,3.20845169202632,0.00076714330038162,-0.0258481938958174,0.0240973059144533,-0.0189830172452424
4.66820869674225,3.27233999136927,0.00192372401653082,-0.0266880668104206,0.0286524690637866,-0.0158276422869144
4.74877185186026,3.337421306658,0.00310572632298839,-0.0275362362230555,0.0332992845958409,-0.012594442442585
4.82858060033426,3.40372878104921,0.00431322186266698,-0.0283913130864886,0.0380368337809638,-0.00928202136318388
4.90766660599642,3.47128529033438,0.00554629240607426,-0.0292519090193263,0.0428642322030194,-0.0058889494958577
4.98606658301265,3.5401016605174,0.00680502912019753,-0.0301166477930365,0.0477806368948555,-0.00241377609353865
5.06382068637047,3.6101750271466,0.00808953125771969,-0.0309841769328961,0.0527852516364791,0.00114495674831885
5.14097085089042,3.68148739550704,0.00939990427862628,-0.0318531792749965,0.0578773303245847,0.00478869819959054
5.21755911670797,3.75400445856826,0.0107362574328005,-0.0327223843060302,0.0630561783643602,0.00851887118764315
5.29362598408481,3.8276747234944,0.0120987008488446,-0.03359057910135,0.068321152080607,0.012336853578357
5.3692088462692,3.90242898757448,0.0134873421907285,-0.0344566186734962,0.0736716561970087,0.0162439584078483
5.44434055418084,3.97818019166619,0.0149022829594232,-0.0353194355510344,0.0791071394906059,0.0202414135722152
5.51904816897758,4.05482366511925,0.0163436145307787,-0.0361780484271298,0.0846270887918705,0.0243303414133207
5.59335195647197,4.13223776183593,0.0178114140328195,-0.0370315697475736,0.0902310215657097,0.028511738653087
5.66726467018209,4.21028487326215,0.0193057401745479,-0.0378792121459512,0.0959184773701189,0.0327864571268669
5.74079115794441,4.28881279098989,0.0208266291434756,-0.0387202936755279,0.101689008541192,0.0371551857486454
5.81392831179117,4.3676563797643,0.022374090689791,-0.0395542418295985,0.107542170490635,0.0416184341079711
5.88666536384796,4.4466395119846,0.0239481045110002,-0.0403805963814409,0.113477512021201,0.0461765180521331
5.95898451401811,4.52557720861774,0.0255486170422095,-0.0411990111090214,0.119494566064883,0.0508295475498473
6.03086185980827,4.60427793009007,0.027175538744622,-0.0420092544958448,0.125592841228611,0.0555774170688693
6.10226858616572,4.6825459646574,0.0288287419694689,-0.0428112095157264,0.131771814494668,0.0604197986351242
6.17317236439088,4.76018387001442,0.0305080594579343,-0.0436048726143846,0.138030925371768,0.0653561376811272
6.24353890400905,4.8369949341198,0.0322132835209986,-0.0443903519944159,0.144369571732009,0.0703856517413153
6.31333359923775,4.91278563047247,0.0339441659274312,-0.0451678652937989,0.150787107502936,0.0755073320132716
6.38252321137879,4.98736804903159,0.035700418513673,-0.0459377367243826,0.157282842315895,0.0807199477752578
6.45107752913697,5.06056228550322,0.0374817145157697,-0.0467003937094492,0.163856043143773,0.0860220536280248
6.51897094980084,5.13219876897169,0.0392876906102416,-0.0474563630320116,0.170505937894148,0.0914119995074623
6.58618392514741,5.20212050193924,0.0411179496371002,-0.0482062664809745,0.177231720857813,0.096887943389522
6.65270421733853,5.27018517945653,0.0429720639636589,-0.0489508159626782,0.184032559847762,0.102447866576631
6.71852791328558,5.336267147236,0.0448495794322153,-0.0496908080319015,0.190907604800636,0.108089591414133
6.78366015256576,5.40025915452441,0.0467500198186363,-0.0504271177898732,0.197855997553682,0.113810801237227
6.84811553488368,5.46207385756531,0.0486728917134559,-0.0511606920976518,0.204876882459563,0.11960906229681
6.91191818799139,5.52164503411384,0.0506176897238092,-0.0518925420613659,0.211969417463836,0.125481847361559
6.97510149452531,5.57892847802162,0.0525839018848278,-0.0526237347607948,0.219132785250088,0.131426560648764
7.0377074942816,5.63390255398843,0.0545710151640845,-0.0533553842136193,0.226366204058298,0.137440563702265
7.09978599473839,5.68656840423306,0.0565785209427382,-0.0540886415929872,0.233668937803284,0.143521201814971
7.16139343535327,5.73694980889753,0.0586059203618912,-0.0548246847442024,0.241040305159806,0.149665830586135
7.22259155953987,5.7850927087575,0.0606527294313546,-0.0555647070761167,0.248479687334612,0.155871842207751
7.28344595247168,5.83106440161102,0.0627184838091887,-0.0563099059335127,0.255986534308556,0.162136691086035
7.34402450374161,5.87495242302017,0.0648027431726266,-0.057061470588335,0.263560369399035,0.168457918418476
7.40439585231106,5.91686311918571,0.0669050951131605,-0.057820570020086,0.271200792060607,0.174833175360463
7.46462786792073,5.95691991660131,0.0690251584999056,-0.0585883406887634,0.278907478906988,0.181260244425716
7.52478621893227,5.99526129230274,0.0711625862656041,-0.0593658745362353,0.286680182998876,0.187737058771818
7.5849330721665,6.03203845260666,0.0733170675790956,-0.0601542074815538,0.29451873149828,0.194261719029024
7.6451259664219,6.06741273870862,0.0754883293776559,-0.0609543086988825,0.302423021841255,0.200832507343118
7.70541689825861,6.10155279372477,0.0776761372434848,-0.0617670709795556,0.310393016627913,0.207447898328653
7.76585165559508,6.13463154499203,0.0798802956218873,-0.0625933024791746,0.31842873747227,0.214106566673645
7.8264694299623,6.16682307390771,0.082100647394741,-0.0634337201347963,0.3265302580948,0.220807391203473
7.88730272985297,6.19829945966844,0.0843370728411295,-0.0642889450057782,0.334697696975247,0.22754945529895
7.94837760407666,6.22922769049407,0.086589488036021,-0.0651594997453494,0.342931209907861,0.234332043665612
8.009714165414,6.25976673553076,0.0888578427554762,-0.0660458083497757,0.351230982809734,0.241154635560108
8.07132738297948,6.29006486352869,0.0911421179708855,-0.0669481982599601,0.359597225119585,0.248016894686318
8.13322808999294,6.32025728254945,0.0934423230235571,-0.0678669048089819,0.368030164086008,0.254918656071039
8.19542413650714,6.35046416043822,0.0957584925739262,-0.0688020779220332,0.376530040181448,0.261859910311393
8.25792160821678,6.38078906993197,0.0980906834172109,-0.0697537908876535,0.385097103797081,0.268840785650992
8.32072603519822,6.41131788551492,0.100438971250842,-0.0707220509381294,0.393731613284583,0.2758615283877
8.38384352775241,6.44211814157579,0.102803447470267,-0.0717068113105078,0.402433834326312,0.282922482142133
8.44728179688541,6.47323884353758,0.105184216060379,-0.0727079844151927,0.411204040547257,0.290024066521936
8.51105103887631,6.5047107065833,0.107581390641011,-0.0737254557208719,0.420042515237429,0.297166755702642
8.57516468125389,6.53654678196049,0.109995091716864,-0.0747590979722903,0.428949554033121,0.304351057412637
8.63963999761736,6.56874341994438,0.112425444174734,-0.0758087853862049,0.437925468404283,0.311577492760608
8.70449860049053,6.60128151201784,0.114872575063085,-0.07687440751272,0.446970589804216,0.318846577283016
8.76976681711848,6.63412795267817,0.117336611680384,-0.0779558824956066,0.456085274347618,0.326158803521607
8.835475946687,6.66723726295746,0.119817679988852,-0.0790531695094641,0.465269907887394,0.333514625371621
8.90166239253494,6.70055332209788,0.122315903359819,-0.0801662801900733,0.47452491135779,0.340914444374335
8.96836766150703,6.73401115926768,0.124831401646374,-0.081295288906555,0.483850746243376,0.348358598065784
9.03563822439513,6.76753876227687,0.127364290569339,-0.0824403417517679,0.493247920024269,0.355847350437989
9.10352523460575,6.80105886415726,0.129914681394068,-0.0836016641530899,0.502716991441133,0.363380884519317
9.17208410473623,6.83449067124422,0.132482680868344,-0.0847795670309119,0.51225857542024,0.370959297035387
9.2413739416115,6.86775149885895,0.135068391385232,-0.0859744514569777,0.521873347498256,0.37858259506996
9.3114568399342,6.90075828418528,0.137671911328958,-0.0871868117881263,0.531562047586631,0.386250694606421
9.38239703442001,6.93342895172889,0.140293335556684,-0.0884172372714875,0.541325482915187,0.393963420796041
9.45425991156376,6.96568361520213,0.142932755964934,-0.0896664121333665,0.551164529994251,0.401720509771974
9.52711088572531,6.99744560976226,0.145590262087056,-0.0909351141753603,0.561080135436321,0.40952161181072
9.60101414971084,7.02864235811298,0.148265941668271,-0.0922242119082848,0.571073315484473,0.417366295637332
9.67603131613842,7.05920608079659,0.150959881167494,-0.0935346602590225,0.581145154107498,0.425254053675794
9.75221997071562,7.08907436381822,0.153672166140035,-0.0948674948896781,0.591296799541514,0.433184308058717
9.82963216032468,7.11819059596264,0.156402881461277,-0.0962238251741043,0.601529459182677,0.441156417225836
9.90831283656835,7.14650428551079,0.159152111357561,-0.0976048258840455,0.611844392761909,0.449169682955166
9.98829826962424,7.17397126358041,0.161919939215617,-0.099011727644241,0.622242903755592,0.457223357681857
10.0696144398921,7.20055378053493,0.164706447145597,-0.100445806220344,0.632726329002276,0.465316651968368
10.1522754091658,7.22622050345371,0.167511715275095,-0.101908370703468,0.643296026503207,0.473448741997427
10.23628167224,7.25094642618218,0.170335820753331,-0.103400750650424,0.653953361386455,0.481618776969082
10.3216184962303,7.27471270794895,0.173178836447062,-0.104924282231635,0.664699690016571,0.489825886297179
10.4082542687937,7.29750646086968,0.176040829314345,-0.106480293433561,0.67553634224245,0.498069186519849
10.4961388959825,7.31932051026723,0.178921858450031,-0.108070088364484,0.686464601803841,0.506347787863034
10.5852023116787,7.34015315455528,0.181821972808853,-0.10969493072549,0.697485684967417,0.514660800424933
10.6753531782833,7.36000795348356,0.184741208627938,-0.111356026533605,0.708600717537796,0.523007339981788
10.7664778679179,7.37889357444828,0.187679586589949,-0.113054506219112,0.719810710482423,0.531386533450569
10.8584398122794,7.39682372539818,0.190637108788858,-0.114791406258964,0.731116534511996,0.539797524080389
10.9510792979702,7.4138171985239,0.193613755580537,-0.116567650547331,0.742518894057899,0.548239476479014
11.0442137655741,7.42989804090984,0.196609482417484,-0.118384031738137,0.754018301173394,0.556711581609833
11.1376386489755,7.44509585730507,0.199624216779333,-0.120241192820844,0.76561504994848,0.56521306191374
11.2311287698027,7.45944623780036,0.202657855317344,-0.122139609209815,0.777309192065992,0.573743176716301
11.3244402820477,7.47299129137848,0.205710261331687,-0.124079571640318,0.789100514139221,0.582301228072025
