Torque_L,Torque_R,Chair_LinVel,Chair_AngVel
-0.149367835990899,-0.231374583726383,0.693417824077873,0.125514052304251
-0.146159734846922,-0.233461288732565,0.693034454198436,0.124351214780615
-0.140006214751402,-0.23304145511189,0.692651434194261,0.123195324604367
-0.130700406751011,-0.229885872786311,0.692269734597973,0.122046018753799
-0.118057493427098,-0.223781499583505,0.691890401273647,0.120902952308849
-0.101918343371079,-0.214535216030422,0.691514548498813,0.119765802233746
-0.0821529844393738,-0.201977468634646,0.691143350756631,0.118634271049086
-0.0586638318435452,-0.185965719077424,0.690778033290522,0.117508090361261
-0.0313885845418592,-0.166387615841282,0.690419861502898,0.116387024216208
-0.000302703338680528,-0.143163806181564,0.690070129309434,0.115270872242446
0.0345786132118943,-0.116250310104041,0.689730146589813,0.114159472545325
0.0731990334333371,-0.0856403841366593,0.689401225904058,0.113052704310791
0.115460347547126,-0.0513658111123841,0.689084668669564,0.111950490072986
0.161222431651938,-0.0134975627663652,0.688781751016888,0.110852797596145
0.210303965297944,0.0278542055257581,0.688493709561267,0.109759641317997
0.2624839310283,0.0725408543695991,0.688221727341047,0.108671083299623
0.31750390605929,0.120376665365352,0.687966920182989,0.107587233625991
0.375071136621872,0.171140946179868,0.687730323757174,0.106508250202567
0.43486236495443,0.224580813529112,0.687512881580675,0.10543433789686
0.496528358141032,0.280414615127078,0.687315434219023,0.104365746979733
0.559699067590138,0.338335935365582,0.68713870991775,0.103302770829988
0.623989328618973,0.398018114183703,0.686983316873174,0.102245742877151
0.689004992013359,0.459119194730267,0.686849737322468,0.101195032771415
0.754349364202689,0.521287203449421,0.686738323598487,0.100151041786149
0.819629820400037,0.584165656512416,0.686649296255661,0.0991141974768507
0.88446444620366,0.647399179402735,0.686582744330314,0.0980849476404893
0.948488558136025,0.710639122188989,0.686538627753261,0.0970637536401212
1.01136095269165,0.773549051762387,0.68651678188553,0.0960510831809463
1.0727697368294,0.835810004157298,0.68651692410087,0.0950474026446845
1.13243760049469,0.897125385006127,0.686538662292624,0.0940531691086241
1.19012640356836,0.95722541410369,0.686581505138901,0.0930688221930313
1.24564096534682,1.01587102077908,0.686644873919881,0.0920947758951072
1.29883196386431,1.07285711001769,0.68672811564593,0.0911314105785775
1.34959787455139,1.12801513468606,0.686830517225726,0.0901790652947019
1.39788590225356,1.18121492636303,0.686951320380992,0.0892380306124844
1.4436918867941,1.23236575569347,0.687089736999088,0.0883085421327975
1.48705918927158,1.28141661233289,0.687244964607368,0.0873907748528314
1.52807659331232,1.32835571389833,0.687416201653897,0.0864848385337069
1.56687528171775,1.37320927232748,0.687602662288001,0.0855907742054622
1.60362497353432,1.41603956412914,0.68780359035082,0.0847085519202962
1.63852932875644,1.45694236766475,0.688018272310216,0.0838380698374692
1.67182074694465,1.49604384535559,0.688246048905201,0.082979154692371
1.7037547013922,1.53349696114438,0.688486325301677,0.0821315636688029
1.73460376161193,1.56947753330413,0.688738579602658,0.0812949876584891
1.76465146348269,1.60418002951389,0.689002369600933,0.0804690558563026
1.7941861881803,1.63781321483423,0.689277337709133,0.0796533416047538
1.82349520796831,1.67059576373106,0.689563214049892,0.0788473693681049
1.85285904914175,1.70275194463341,0.68985981773589,0.0780506226860999
1.88254631016302,1.73450747977953,0.690167056414623,0.0772625529307757
1.91280905671009,1.76608567451513,0.690484924194467,0.0764825886680362
1.94387889551461,1.79770389904847,0.690813498105775,0.0757101454093826
1.97596380615835,1.8295704923105,0.691152933282364,0.0749446355289979
2.00924578517188,1.86188214244754,0.691503457073872,0.0741854781176165
2.0438793306572,1.89482178207493,0.691865362317567,0.0734321085474721
2.07999076909575,1.92855701926089,0.692239000008698,0.0726839875319996
2.11767839987192,1.9632391078298,0.692624771611381,0.0719406094795927
