Torque_L,Torque_R,Chair_LinVel,Chair_AngVel,AngVel_L,AngVel_R
-0.0296762108127169,-0.211192796813177,0,0,0,0
0.145300843062432,0.0791713503303323,-7.43333957063393e-05,-0.000120616820262598,-0.000147263968802299,-0.000348292002573296
0.289374063218475,0.32184079697369,-6.27937727781055e-05,-0.000158383460197872,-7.73263590954587e-05,-0.000341298792758578
0.402242229755189,0.516032035792806,1.27310408976331e-05,-0.000132930311050426,0.000153212062200799,-6.83384562165783e-05
0.484270884523773,0.662013895381253,0.000142812294659442,-5.15829290905878e-05,0.000519026756440295,0.000433055207955982
0.536470104703367,0.761076912641463,0.000311091534137688,7.09947298239676e-05,0.000977809505605654,0.00109613405531227
0.560455256764644,0.815475763329227,0.000505446940773559,0.000224623905139644,0.00149763654829549,0.00187200972352824
0.558392056047495,0.828346747832922,0.000712604008896065,0.000397268046605935,0.00204428999081527,0.00270640340182516
0.532927709960342,0.803603047692553,0.000920937804022122,0.000578837743279409,0.00258742789400756,0.00355215746613991
0.487110317200861,0.745811097214528,0.00112003280611453,0.000759716353020858,0.00310034572619772,0.00436653964789915
0.424299019461073,0.660051934795111,0.00129984389135956,0.000930989971405811,0.00355698799502703,0.00510863794737005
0.348067646202483,0.551771794804047,0.00145363243846758,0.00108594944246055,0.00394048359284148,0.00575039933027573
0.262104750285999,0.426626461752937,0.00157396535301665,0.00121774842293932,0.00423176082427272,0.00626134152917158
0.170112998372242,0.290324027052937,0.00165757455834462,0.00132264955679754,0.00442304056381746,0.00662745649181337
0.0757108538810329,0.148470662642192,0.00170030848570823,0.00139643746236093,0.00450399706706,0.00683139283766155
-0.0176606263031679,0.00642385748091916,0.00170204031878655,0.00143809133173075,0.00447505828617955,0.00687187717239746
-0.106823262595102,-0.130842740734903,0.00166200192536961,0.00144617701103359,0.00433485890870405,0.00674515392709336
-0.188937152968057,-0.25885916412287,0.00158276382245035,0.00142202516808188,0.00409085843476626,0.00646090038156939
-0.261564014110501,-0.373760465861016,0.00146654568369359,0.00136671025917017,0.00374956039633681,0.00602741082828709
-0.32271688086846,-0.472367014214704,0.00131798367966352,0.00128339104474934,0.00332378639492063,0.00546277146950286
-0.370895030306869,-0.552241886616518,0.00114154727980971,0.001175073420898,0.00282592974861736,0.00478438545011403
-0.405103473736943,-0.611724254643145,0.000943202161604487,0.00104613570012147,0.00227222745524706,0.00401578695544952
-0.424856849514838,-0.649938416291847,0.000728743272353103,0.00090076318119693,0.00167850825684623,0.00317978022550778
-0.430168035479461,-0.666778894694118,0.000504602410706875,0.000743844683380412,0.00106213746620591,0.00230187860517326
-0.421522267031693,-0.662872757905361,0.00027696957974015,0.000579967783032204,0.000439925446606998,0.00140653841832734
-0.399837980346621,-0.639520999465786,5.17638893350499e-05,0.000413773413744526,-0.000172264880336939,0.000517357475903939
-0.366415986628531,-0.598621432778487,-0.000164681833789675,0.000249759634978971,-0.000757072475114727,-0.000340806416816441
-0.322878910958753,-0.542576075363587,-0.000368453733978599,9.13694083593729e-05,-0.00130432028689481,-0.00115203793962919
-0.271103088528017,-0.474186416302947,-0.000553312592053801,-5.71380786374404e-05,-0.0017967602413148,-0.0018919903723772
-0.213145294645013,-0.396540259952898,-0.000718117334628767,-0.000194345813469167,-0.00223176960420492,-0.0025556792933202
-0.151166788218058,-0.31289401356302,-0.000857380490665601,-0.000316670209707468,-0.00259404312746244,-0.00312182681030823
-0.0873571694735808,-0.22655433231984,-0.000972519238853506,-0.000424659250679685,-0.00288784808727861,-0.00359561350507809
-0.0238604922999085,-0.140762953348164,-0.00105960945032782,-0.000515984394802071,-0.00310204450542435,-0.00396201849676114
0.0372940667397538,-0.0585883453716054,-0.00112203647237194,-0.000592741608324265,-0.0032461702343029,-0.00423407291484335
0.0942548909978278,0.0171725179381361,-0.00115789530009859,-0.000654192266166299,-0.00331449077852339,-0.00440481122213388
0.145402140211016,0.0840793727729321,-0.00117190623684931,-0.000703468767985146,-0.00332013014951007,-0.00449257809615198
0.189392010542492,0.140118485309017,-0.00116415756912227,-0.000741408611926427,-0.00326268472046886,-0.00449836574034624
0.225189916857921,0.183755266632569,-0.00114009558206801,-0.000771629878282418,-0.0031572937083247,-0.00444334350546206
0.252091873344018,0.213968491063522,-0.00110143017750161,-0.000796306931499811,-0.00300784481542218,-0.00433502303458854
0.269733760719929,0.230265570802209,-0.00105290338614655,-0.000818965224915862,-0.00282720693305862,-0.00419214897458506
0.278088581081475,0.232678987394373,-0.000998962834550693,-0.000842850397663306,-0.00262750078378289,-0.00403225144655506
0.27745220103393,0.221744609599528,-0.000943665806787855,-0.000871055460430267,-0.0024196731389343,-0.00387143223965141
0.26841845707458,0.198463217134946,-0.00089090407713358,-0.000906482737991406,-0.00221427797545243,-0.00372508253877144
0.251844832165741,0.164247081418969,-0.000844271859732623,-0.00095173306883396,-0.00202112864174711,-0.00360735042313704
0.228810198585906,0.120853911123203,-0.000806949715047223,-0.00100900884895241,-0.0018489916760304,-0.00353067309095108
0.200566350797206,0.0703108381704397,-0.000781607921803456,-0.00108003396867778,-0.00170533143211337,-0.00350538804657634
0.168485216665152,0.0148313881536804,-0.000770332038202405,-0.00116599302265244,-0.00159611260846432,-0.00353943431288505
0.134003731652289,-0.0432714590558546,-0.000774572519439502,-0.00126749144009155,-0.00152566553138872,-0.00363815126487463
0.0985683867267299,-0.101672960798872,-0.000795119360966843,-0.00138453741176008,-0.00149661669342274,-0.00380417904635621
0.0635814172542258,-0.158121954900412,-0.000832101830078722,-0.00151654570883514,-0.00150988467623312,-0.00403746085762502
