Torque_L,Torque_R,Chair_LinVel,Chair_AngVel
0.10076751608182,-0.0741199716490019,0,0
0.125614003503237,0.010744009304934,-2.74508463717498e-05,-0.00011334487945932
0.145879755364581,0.079850368990984,-3.78410852303845e-05,-0.000190225204160079
0.161485529438582,0.133061744978534,-3.15052806296973e-05,-0.000231508490494535
0.172458379701385,0.170587736905988,-1.41443818790036e-05,-0.000249362712197211
0.178928361434457,0.192972864035507,1.19984968429833e-05,-0.00024856012876041
0.181122469368853,0.201075627050168,4.27544705360093e-05,-0.000237916256762835
0.179356021934743,0.196039373209455,7.51626653883537e-05,-0.000223588731694756
0.174021778376166,0.179255901400454,0.000105965922943903,-0.000212347959638269
0.165577139788016,0.152322950470466,0.000132561928852504,-0.000209551392546805
0.154529838085812,0.116996884217705,0.000152673054471056,-0.000219829585858211
0.141422556957587,0.0751420144822887,0.000164424015805259,-0.000246939761305039
0.126816954821783,0.0286780862263288,0.000166365255564372,-0.000293723187623286
0.111277571032033,-0.0204725168873106,0.000157484263582546,-0.000362087555303404
0.0953560928121435,-0.070436301770283,0.000137204817379996,-0.000453014254899307
0.0795764419355904,-0.119437446832795,0.000105374478296157,-0.000566589747859859
0.0644211077151149,-0.165842457948901,6.22410167653684e-05,-0.000702059533537236
0.0503191076126571,-0.20819947075471,8.41875264748611e-06,-0.000857902586730827
0.0376359002911081,-0.245271154623892,-5.51539262824367e-05,-0.0010319235855984
0.0266655101260094,-0.27606038760804,-0.000127264370677198,-0.00122135978616267
0.0176250492769056,-0.29982810829961,-0.000206481119839797,-0.00142299904002661
0.0106517457901537,-0.316103002149746,-0.00029121318588798,-0.00163330520587834
0.00580250639948983,-0.324682938034329,-0.00037977129109175,-0.00184854707877057
0.00305596328151069,-0.32562832746745,-0.000470429166226611,-0.00206492695597768
0.00231687754198804,-0.319247825623362,-0.000561483065216154,-0.0022787050725453
0.00342270106250109,-0.306077022476248,-0.000651307755086042,-0.00248631636775501
0.0061520347295067,-0.286850976803353,-0.000738407396044632,-0.00268447637638045
0.0102346669315775,-0.262471619320177,-0.000821459928460144,-0.00287027346335908
0.0153628331438075,-0.233971188716961,-0.000899353824339535,-0.00304124512213505
0.0212033066382866,-0.202472961982523,-0.000971216332208578,-0.00319543661800475
0.0274099126653198,-0.169150595633674,-0.00103643263677526,-0.00333144085924577
0.0336360542023186,-0.13518740624225,-0.00109465565862555,-0.00344841900057384
0.0395468464808698,-0.10173688733821,-0.00114580652444477,-0.00354610190517179
0.0448304794554896,-0.0698856871503882,-0.00119006603500065,-0.00362477319314377
0.0492084612337395,-0.0406201608472685,-0.00122785773694055,-0.00368523516674793
0.0524444399327669,-0.0147974662921342,-0.00125982345667488,-0.00372875940874996
0.0543513548191986,0.00687800078232696,-0.00128679237260435,-0.00375702428448914
0.0547967280149129,0.0238722316012236,-0.00130974487932771,-0.0037720419281723
0.0537059733954449,0.0358328992593693,-0.0013297726293266,-0.00377607754994676
0.0510636673268338,0.0425941525200963,-0.00134803622064685,-0.00377156405618412
0.0469127942846438,0.0441749566557806,-0.00136572203164473,-0.00376101502831887
0.0413520469052397,0.0407712421527481,-0.00138399968600986,-0.00374693905620733
0.034531322465425,0.0327423211189239,-0.00140398156475749,-0.00373175827439137
0.0266456141758881,0.0205922102101824,-0.00142668567003067,-0.00371773371117121
0.0179275442475028,0.00494665223280786,-0.00145300299314373,-0.00370689974122569
0.00863882498137344,-0.0134732483474404,-0.00148367035237153,-0.00370100954539414
-0.000939036985087909,-0.0338797714788361,-0.0015192494516159,-0.00370149304091186
-0.0105144604306787,-0.0554486514958759,-0.00156011267711403,-0.00370942826812474
-0.0197955942791281,-0.0773493972853069,-0.001606435904143,-0.00372552672266296
-0.0284998736123955,-0.0987748098327256,-0.001658198337776,-0.00375013262269692
-0.0363630096978579,-0.118968700645393,-0.00171518916962952,-0.00378323561640077
-0.0431471234847074,-0.137250903594821,-0.00177702060429857,-0.00382449598139567
-0.0486477679353171,-0.153038790758891,-0.0018431466022618,-0.0038732809605951
-0.052699628240585,-0.165864645192277,-0.001912886507012,-0.0039287105304762
-0.0551807387750879,-0.175388404791857,-0.00198545257849951,-0.00398971061898208
-0.056015109751585,-0.18140546557767,-0.00205998034687289,-0.00405507158900445
-0.0551737129973966,-0.183849413474799,-0.00213556063278587,-0.00412350968482293
-0.0526738331171265,-0.182789734642665,-0.00221127205458091,-0.00419372910511363
-0.0485768455730403,-0.178424729257725,-0.00228621285835303,-0.00426448241631
-0.0429845350459559,-0.17107001644752,-0.00235953096269542,-0.00433462715040699
-0.0360341141313858,-0.161143163367776,-0.00243045120292446,-0.00440317663522209
-0.0278921424860953,-0.149145094494296,-0.00249829888563524,-0.00446934337368823
-0.0187475787379986,-0.135639034219819,-0.00256251891834642,-0.00453257361088629
-0.00880422087435394,-0.121227803942511,-0.00262268995468842,-0.00459257209049852
0.00172719517770334,-0.106530332218175,-0.00267853318637462,-0.00464931639225858
0.0126369647347691,-0.0921582425485658,-0.00272991561198715,-0.00470306064419385
0.0237241825244982,-0.0786933584396787,-0.00277684781219687,-0.00475432880325679
0.03480405550022,-0.0666669110179117,-0.00281947645433795,-0.00480389808095331
0.0457145288659035,-0.0565411532825896,-0.00285807192956375,-0.0048527734433058
0.0563220242217403,-0.0486939804500289,-0.00289301168702107,-0.00490215442478295
0.0665261252864573,-0.0434070320242607,-0.00292475996630351,-0.00495339575328837
0.0762630879550597,-0.0408576130358618,-0.00295384473757065,-0.00500796347961397
0.0855080959306759,-0.0411146245693382,-0.00298083273495687,-0.00506738843397836
