Torque_L,Torque_R,Chair_LinVel,Chair_AngVel,AngVel_L,AngVel_R
0.107486002768684,-0.19968670704886,0,0,0,0
0.36546734431335,0.0238516513428494,-4.80426568953364e-05,-0.000209250833939663,1.42335052985975e-05,-0.00033451788460084
0.578878657750932,0.210865189260326,-7.31266975779438e-06,-0.000441979294523076,0.000343940512909915,-0.000392691644628544
0.747069958787078,0.360720838530331,9.97193186828265e-05,-0.000690513565480597,0.000907825700176586,-0.000243030242291076
0.870385844859051,0.473599072830811,0.000263185594114604,-0.000950395933686205,0.00166928192512052,8.52887023101761e-05
0.950134788114306,0.550470190971411,0.000466219212202107,-0.00121579763945223,0.00256722874021721,0.000540899341130167
0.988532921905426,0.593049721209737,0.000696227688147988,-0.00148172934488858,0.00355553341456711,0.00108598450641948
0.988624251662696,0.603734510655814,0.000939457328671148,-0.00174357582654907,0.00458450428436139,0.00167854457344627
0.954179899298989,0.585521619556887,0.00118389383214755,-0.00199686351142902,0.005610365700016,0.00228225984763431
0.889579582885559,0.541912625732096,0.00141844952757975,-0.00223789840859143,0.00659308043242535,0.00286324975143963
0.799679022348496,0.476806344987831,0.00163321345045254,-0.00246339189566373,0.00749687141456158,0.00339121825512204
0.689667332933083,0.394383277157297,0.00182039821799069,-0.002671084972426,0.00829389820365729,0.00384208991628061
0.564918710596588,0.298985285827113,0.0019731439326435,-0.00285898193124838,0.00895963138485199,0.00419466149943803
0.430842820935454,0.194994107641977,0.00208713793799493,-0.00302624246511636,0.0094789951809134,0.00443525773905279
0.292738273712131,0.0867122627113858,0.0021589150359287,-0.00317228495676392,0.00983995425039895,0.00455281265579242
0.155653400900061,-0.0217501969073411,0.00218755643060734,-0.00329761727020122,0.0100398691605255,0.00454384037685678
0.0242582640798746,-0.126579902870338,0.00217293110158791,-0.00340300234365398,0.010078938958338,0.00440726838558137
-0.0972685923014906,-0.224352487562741,0.00211713547567118,-0.00349010795087901,0.00996554154463646,0.00414869495983811
-0.205335637499362,-0.312110558615112,0.00202293345107425,-0.00356081979586907,0.00971046133347172,0.00377576167368994
-0.297013694133596,-0.38742537552245,0.00189478717770317,-0.00361767061750089,0.00933068277359466,0.0033012317444265
-0.370089377099516,-0.448440814427878,0.00173760375215154,-0.00366332699756521,0.0088447850051428,0.00273924000920079
-0.423095594152491,-0.493898783561761,0.0015573764438421,-0.00370082081115287,0.0082752721554344,0.00210723747017962
-0.455318797172254,-0.523145844271979,0.00136024079867894,-0.00373320131245839,0.00764513708931179,0.00142313490188113
-0.466783396564654,-0.536121381806614,0.00115277598618707,-0.00376358830038636,0.00697891020427886,0.000706263036968265
-0.45821444854015,-0.533328237133807,0.000941379809937518,-0.00379499840007325,0.00630043136651944,-2.45659669359821e-05
-0.430980374231272,-0.515787238193351,0.00073226407863392,-0.00383026877728195,0.00563277090984803,-0.00075101038562189
-0.387018050743064,-0.484977539710201,0.000531703611575779,-0.00387233557692451,0.00499929168602302,-0.00145460094218449
-0.328743109731596,-0.442765080774308,0.000344113913276709,-0.00392294177534927,0.00441616452371342,-0.00212207176853537
-0.258948674476316,-0.391321787038021,0.000175299532832156,-0.00398482284455775,0.00390501747990532,-0.00273635392769094
-0.180696050631487,-0.333038370715656,2.70170242161628e-05,-0.0040583859883101,0.00347204507097896,-0.00329193157620454
-0.0972010516879719,-0.270433710842171,-9.58591282254149e-05,-0.00414592581063246,0.003135407748109,-0.0037744686029451
-0.0117196844136552,-0.206063826000031,-0.000194303674134546,-0.00424654859704443,0.0028911115837552,-0.00418646941131884
0.0725631570267458,-0.142433382824148,-0.000264942694286919,-0.00436183966126173,0.00275172407009504,-0.0045180086986745
0.152638532181437,-0.0819125201658016,-0.000311076110964218,-0.00448983620845902,0.00270460980383512,-0.00477845054359657
0.225768674705894,-0.0266615180306441,-0.000331169779252403,-0.00463126786953971,0.00275549062710842,-0.00496328915545777
0.289569831865993,0.0214344877162022,-0.000330231132924543,-0.00478340772404637,0.00288540266029016,-0.00508694354645378
0.34208043949338,0.0608189369701005,-0.000308548562475678,-0.00494616231383537,0.00309330671994388,-0.0051502971364484
0.38181288871231,0.090304059116043,-0.000270634158337876,-0.00511721913907758,0.0033622354214384,-0.0051664631436909
0.407787725091987,0.109096983144251,-0.000221127073077013,-0.0052942387238893,0.00367477535965104,-0.00514895584683113
0.419549729336017,0.116811355020605,-0.000164350558466376,-0.00547510909714949,0.00401475571940333,-0.00511042610917916
0.417165940524897,0.113464570848434,-0.000104752723259862,-0.00565769108771917,0.00436556682889976,-0.00506391831729885
0.401206277862204,0.0994612163438013,-4.67444870326911e-05,-0.00583989864038006,0.00471076724354108,-0.00502239715709236
0.3727079753697,0.0755637535154918,5.45541312255906e-06,-0.00601977657156917,0.00503466518671617,-0.00499829576589911
0.333125548144397,0.0428518996140242,4.79633503538762e-05,-0.00619557346715594,0.00532285572380954,-0.0050031000547837
0.284268442910516,0.00267248863988225,7.73572338628793e-05,-0.00636580762824057,0.00556269713641007,-0.00504698224399088
0.228228876609464,-0.0434181185363315,9.078270593947e-05,-0.00652932423315027,0.00574371254742346,-0.00513849450782699
0.167302624668799,-0.0937168110485866,8.60361989299628e-05,-0.00668534219469875,0.00585790582534883,-0.00528433116581575
0.103905678720392,-0.146439311761746,6.16228320778385e-05,-0.0068334895402617,0.00589998405714422,-0.00548916517662529
0.0404897487586807,-0.199786156793865,1.67880628687746e-05,-0.00697382651631236,0.00586748230648955,-0.00575556188736438
-0.0205404625357538,-0.252006712998855,-4.84770473314688e-05,-0.00710685600626823,0.00576078984745196,-0.00608397016299509
