Torque_L,Torque_R,Chair_LinVel,Chair_AngVel
0.107486002768684,-0.19968670704886,0,0
0.36546734431335,0.0238516513428494,-4.80426568953364e-05,-0.000209250833939663
0.578878657750932,0.210865189260326,-7.31266975779438e-06,-0.000441979294523076
0.747069958787078,0.360720838530331,9.97193186828265e-05,-0.000690513565480597
0.870385844859051,0.473599072830811,0.000263185594114604,-0.000950395933686205
0.950134788114306,0.550470190971411,0.000466219212202107,-0.00121579763945223
0.988532921905426,0.593049721209737,0.000696227688147988,-0.00148172934488858
0.988624251662696,0.603734510655814,0.000939457328671148,-0.00174357582654907
0.954179899298989,0.585521619556887,0.00118389383214755,-0.00199686351142902
0.889579582885559,0.541912625732096,0.00141844952757975,-0.00223789840859143
0.799679022348496,0.476806344987831,0.00163321345045254,-0.00246339189566373
0.689667332933083,0.394383277157297,0.00182039821799069,-0.002671084972426
0.564918710596588,0.298985285827113,0.0019731439326435,-0.00285898193124838
0.430842820935454,0.194994107641977,0.00208713793799493,-0.00302624246511636
0.292738273712131,0.0867122627113858,0.0021589150359287,-0.00317228495676392
0.155653400900061,-0.0217501969073411,0.00218755643060734,-0.00329761727020122
0.0242582640798746,-0.126579902870338,0.00217293110158791,-0.00340300234365398
-0.0972685923014906,-0.224352487562741,0.00211713547567118,-0.00349010795087901
-0.205335637499362,-0.312110558615112,0.00202293345107425,-0.00356081979586907
-0.297013694133596,-0.38742537552245,0.00189478717770317,-0.00361767061750089
-0.370089377099516,-0.448440814427878,0.00173760375215154,-0.00366332699756521
-0.423095594152491,-0.493898783561761,0.0015573764438421,-0.00370082081115287
-0.455318797172254,-0.523145844271979,0.00136024079867894,-0.00373320131245839
-0.466783396564654,-0.536121381806614,0.00115277598618707,-0.00376358830038636
-0.45821444854015,-0.533328237133807,0.000941379809937518,-0.00379499840007325
-0.430980374231272,-0.515787238193351,0.00073226407863392,-0.00383026877728195
-0.387018050743064,-0.484977539710201,0.000531703611575779,-0.00387233557692451
-0.328743109731596,-0.442765080774308,0.000344113913276709,-0.00392294177534927
-0.258948674476316,-0.391321787038021,0.000175299532832156,-0.00398482284455775
-0.180696050631487,-0.333038370715656,2.70170242161628e-05,-0.0040583859883101
-0.0972010516879719,-0.270433710842171,-9.58591282254149e-05,-0.00414592581063246
-0.0117196844136552,-0.206063826000031,-0.000194303674134546,-0.00424654859704443
0.0725631570267458,-0.142433382824148,-0.000264942694286919,-0.00436183966126173
0.152638532181437,-0.0819125201658016,-0.000311076110964218,-0.00448983620845902
0.225768674705894,-0.0266615180306441,-0.000331169779252403,-0.00463126786953971
0.289569831865993,0.0214344877162022,-0.000330231132924543,-0.00478340772404637
0.34208043949338,0.0608189369701005,-0.000308548562475678,-0.00494616231383537
0.38181288871231,0.090304059116043,-0.000270634158337876,-0.00511721913907758
0.407787725091987,0.109096983144251,-0.000221127073077013,-0.0052942387238893
0.419549729336017,0.116811355020605,-0.000164350558466376,-0.00547510909714949
0.417165940524897,0.113464570848434,-0.000104752723259862,-0.00565769108771917
0.401206277862204,0.0994612163438013,-4.67444870326911e-05,-0.00583989864038006
0.3727079753697,0.0755637535154918,5.45541312255906e-06,-0.00601977657156917
0.333125548144397,0.0428518996140242,4.79633503538762e-05,-0.00619557346715594
0.284268442910516,0.00267248863988225,7.73572338628793e-05,-0.00636580762824057
0.228228876609464,-0.0434181185363315,9.078270593947e-05,-0.00652932423315027
0.167302624668799,-0.0937168110485866,8.60361989299628e-05,-0.00668534219469875
0.103905678720392,-0.146439311761746,6.16228320778385e-05,-0.0068334895402617
0.0404897487586807,-0.199786156793865,1.67880628687746e-05,-0.00697382651631236
-0.0205404625357538,-0.252006712998855,-4.84770473314688e-05,-0.00710685600626823
-0.0769054314254804,-0.301459009341406,-0.000133456170579401,-0.00723352123827816
-0.126521886038301,-0.346663366116552,-0.000236752000204457,-0.00735519113573423
-0.167564554335926,-0.386348079496358,-0.000356352049209381,-0.0074736340163826
-0.198516747720387,-0.419485747077075,-0.000489712838851451,-0.0075909806655881
-0.218208381263159,-0.445319190405664,-0.000633858804869981,-0.00770967808664616
-0.22584050907904,-0.463376329106127,-0.000785491840940835,-0.00783243545875738
-0.220995950681031,-0.473473773689909,-0.000941107146057266,-0.00796216400595629
-0.203636083545158,-0.475709315688172,-0.00109711094975818,-0.00810191259445203
-0.174084361172024,-0.470443889955285,-0.00124993575585803,-0.00825480093004771
-0.132997568129137,-0.458273951225522,-0.00139614896542464,-0.00842395222210856
-0.0813262288135261,-0.439995532884435,-0.00153255110180943,-0.00861242711841564
-0.0202659318525908,-0.416561529740364,-0.0016562603484269,-0.00882316060041487
0.048798393604884,-0.389033959667815,-0.00176478070348821,-0.00905890336667205
0.124353018029975,-0.35853310495344,-0.00185605173150325,-0.00932216903092749
0.204818425022751,-0.326185509095468,-0.00192847862315406,-0.00961518822821828
0.288612429843113,-0.293072807353399,-0.0019809420357369,-0.00993987046705485
0.374211094429926,-0.260183300762056,-0.00201278794794295,-0.0102977742969744
0.460205271283585,-0.228368047353655,-0.00202379849800352,-0.0106900860884083
0.545350823802756,-0.198303047035841,-0.00201414545736146,-0.0111176074549164
0.628610850899065,-0.170458846087358,-0.00198432859961876,-0.0115807510951329
0.709188577548862,-0.145078593438744,-0.0019351017362869,-0.0120795446010793
0.786549947281634,-0.122165255058233,-0.00186738959039272,-0.0126136415775915
0.860435353166891,-0.101478347067597,-0.00178219895416652,-0.0131823392499575
0.930860355703982,-0.0825401953756433,-0.00168052772045108,-0.0137846016075135
