Torque_L,Torque_R,Chair_LinVel,Chair_AngVel,AngVel_L,AngVel_R
0.10076751608182,-0.0741199716490019,0,0,0,0
0.125614003503237,0.010744009304934,-2.74508463717498e-05,-0.00011334487945932,2.95124497693418e-06,-0.000185956887455266
0.145879755364581,0.079850368990984,-3.78410852303845e-05,-0.000190225204160079,3.2384052698784e-05,-0.000284657954234681
0.161485529438582,0.133061744978534,-3.15052806296973e-05,-0.000231508490494535,8.79061399797877e-05,-0.00029794134417777
0.172458379701385,0.170587736905988,-1.41443818790036e-05,-0.000249362712197211,0.000160654320567664,-0.000254950199761021
0.178928361434457,0.192972864035507,1.19984968429833e-05,-0.00024856012876041,0.000247128430110287,-0.000167138451157064
0.181122469368853,0.201075627050168,4.27544705360093e-05,-0.000237916256762835,0.00034077844908906,-5.57486455156651e-05
0.179356021934743,0.196039373209455,7.51626653883537e-05,-0.000223588731694756,0.000436866161040142,6.42182748822161e-05
0.174021778376166,0.179255901400454,0.000105965922943903,-0.000212347959638269,0.000530176376178233,0.000176263110114451
0.165577139788016,0.152322950470466,0.000132561928852504,-0.000209551392546805,0.000616499256630685,0.000267246935719343
0.154529838085812,0.116996884217705,0.000152673054471056,-0.000219829585858211,0.000692101503118696,0.000325718860021677
0.141422556957587,0.0751420144822887,0.000164424015805259,-0.000246939761305039,0.000753863187105061,0.00034229691826333
0.126816954821783,0.0286780862263288,0.000166365255564372,-0.000293723187623286,0.000799320174900644,0.000309781528861835
0.111277571032033,-0.0204725168873106,0.000157484263582546,-0.000362087555303404,0.000826687174694657,0.00022320791585565
0.0953560928121435,-0.070436301770283,0.000137204817379996,-0.000453014254899307,0.000834861270349411,7.98375121838987e-05
0.0795764419355904,-0.119437446832795,0.000105374478296157,-0.000566589747859859,0.000823406384203738,-0.000120909862229361
0.0644211077151149,-0.165842457948901,6.22410167653684e-05,-0.000702059533537236,0.000792519667165591,-0.000377579555396468
0.0503191076126571,-0.20819947075471,8.41875264748611e-06,-0.000857902586730827,0.000742981331100643,-0.000686856313450735
0.0376359002911081,-0.245271154623892,-5.51539262824367e-05,-0.0010319235855984,0.000676089900390545,-0.00104378274227346
0.0266655101260094,-0.27606038760804,-0.000127264370677198,-0.00122135978616267,0.000593585252878227,-0.00144201439072622
0.0176250492769056,-0.29982810829961,-0.000206481119839797,-0.00142299904002661,0.000497562133889523,-0.0018741029328215
0.0106517457901537,-0.316103002149746,-0.00029121318588798,-0.00163330520587834,0.000390377051938681,-0.00233179829119188
0.00580250639948983,-0.324682938034329,-0.00037977129109175,-0.00184854707877057,0.000274551595336304,-0.00280636020261464
0.00305596328151069,-0.32562832746745,-0.000470429166226611,-0.00206492695597768,0.000152675242559362,-0.0032888696840701
0.00231687754198804,-0.319247825623362,-0.000561483065216154,-0.0022787050725453,2.73106764005685e-05,-0.00377053111117493
0.00342270106250109,-0.306077022476248,-0.000651307755086042,-0.00248631636775501,-9.90955438243008e-05,-0.00424295615674931
0.0061520347295067,-0.286850976803353,-0.000738407396044632,-0.00268447637638045,-0.000224294339831728,-0.00469842163379915
0.0102346669315775,-0.262471619320177,-0.000821459928460144,-0.00287027346335908,-0.000346305208734576,-0.00513009431433305
0.0153628331438075,-0.233971188716961,-0.000899353824339535,-0.00304124512213505,-0.000463475146019238,-0.00553221701624433
0.0212033066382866,-0.202472961982523,-0.000971216332208578,-0.00319543661800475,-0.0005745239256913,-0.00590025162236589
0.0274099126653198,-0.169150595633674,-0.00103643263677526,-0.00333144085924577,-0.000678574739879388,-0.00623097617195567
0.0336360542023186,-0.13518740624225,-0.00109465565862555,-0.00344841900057384,-0.000775169694940307,-0.00652253469589671
0.0395468464808698,-0.10173688733821,-0.00114580652444477,-0.00354610190517179,-0.000864270160506078,-0.00677444000245906
0.0448304794554896,-0.0698856871503882,-0.00119006603500065,-0.00362477319314377,-0.000946242455715711,-0.00698753111095532
0.0492084612337395,-0.0406201608472685,-0.00122785773694055,-0.00368523516674793,-0.0010218298175119,-0.00716388842875844
0.0524444399327669,-0.0147974662921342,-0.00125982345667488,-0.00372875940874996,-0.00109211201495797,-0.00730671102954123
0.0543513548191986,0.00687800078232696,-0.00128679237260435,-0.00375702428448914,-0.00115845433827354,-0.00742016147908878
0.0547967280149129,0.0238722316012236,-0.00130974487932771,-0.0037720419281723,-0.00122244799094879,-0.00750918453790262
0.0537059733954449,0.0358328992593693,-0.0013297726293266,-0.00377607754994676,-0.00128584413946636,-0.00757930672271096
0.0510636673268338,0.0425941525200963,-0.00134803622064685,-0.00377156405618412,-0.00135048402200273,-0.00763642411564293
0.0469127942846438,0.0441749566557806,-0.00136572203164473,-0.00376101502831887,-0.00141822758188338,-0.00768658596241484
0.0413520469052397,0.0407712421527481,-0.00138399968600986,-0.00374693905620733,-0.00149088307319342,-0.00773578150020563
0.034531322465425,0.0327423211189239,-0.00140398156475749,-0.00373175827439137,-0.00157013998719883,-0.00778973711118444
0.0266456141758881,0.0205922102101824,-0.00142668567003067,-0.00371773371117121,-0.00165750747412621,-0.00785373032607823
0.0179275442475028,0.00494665223280786,-0.00145300299314373,-0.00370689974122569,-0.00175426019279101,-0.00793242642816716
0.00863882498137344,-0.0134732483474404,-0.00148367035237153,-0.00370100954539414,-0.00186139322007665,-0.00802974246240021
-0.000939036985087909,-0.0338797714788361,-0.0015192494516159,-0.00370149304091186,-0.00197958730462643,-0.00814874237281287
-0.0105144604306787,-0.0554486514958759,-0.00156011267711403,-0.00370942826812474,-0.00210918536694283,-0.0082915658138174
