rosbagTimestamp,name,pose,-,position,x,y,z,orientation,x,y,z,w,-,position,x,y,z,orientation,x,y,z,w,twist,-,linear,x,y,z,angular,x,y,z,-,linear,x,y,z,angular,x,y,z
17000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,3.57226382086e-08,-8.93051459626e-09,0.252667272915,,-8.34835162319e-08,-5.6860766695e-08,3.35953892007e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.23459988072e-06,-1.96714618319e-06,-0.156793959133,,-3.70711730599e-05,-1.46924638172e-05,1.49773179684e-05
18000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,3.93061713733e-08,-1.10437550538e-08,0.252500679588,,-1.03427979719e-07,-6.48551425199e-08,4.16576947869e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.58353318871e-06,-2.11324035915e-06,-0.166593327213,,-3.98889273539e-05,-1.59887516439e-05,1.61246102392e-05
19000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,4.27208820541e-08,-1.32420932382e-08,0.25232428583,,-1.2427966025e-07,-7.30025853034e-08,5.0101184476e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.41471069232e-06,-2.19833807939e-06,-0.176393758573,,-4.1703361479e-05,-1.62948855576e-05,1.68869783589e-05
20000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,4.61299846655e-08,-1.54906631581e-08,0.252138092021,,-1.45584148864e-07,-8.14264245257e-08,5.87270985478e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.40910265271e-06,-2.24856980911e-06,-0.186193808315,,-4.26089776418e-05,-1.68476784353e-05,1.72518271268e-05
21000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,4.95446376148e-08,-1.77378042653e-08,0.251942098157,,-1.66879926822e-07,-9.01305690109e-08,6.73494031955e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.41465294349e-06,-2.24714099273e-06,-0.19599386429,,-4.25915562985e-05,-1.74082889611e-05,1.72446083617e-05
22000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,5.296466285e-08,-1.99385162557e-08,0.25173630424,,-1.87731239044e-07,-9.91018290898e-08,7.57909922052e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.42002525468e-06,-2.20071187487e-06,-0.205793917334,,-4.17026247566e-05,-1.79425201491e-05,1.6883177255e-05
23000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,5.60984024511e-08,-2.20433141472e-08,0.251520709648,,-2.07711892633e-07,-1.08021673715e-07,8.38850690015e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.13373967342e-06,-2.10479778138e-06,-0.215594591461,,-3.99613074315e-05,-1.78396892407e-05,1.61881529815e-05
24000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,5.9237327571e-08,-2.40198547879e-08,0.251295315017,,-2.26430594462e-07,-1.17138164654e-07,9.14630284656e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.13892513274e-06,-1.97654053538e-06,-0.225394630848,,-3.74374037662e-05,-1.82329818694e-05,1.51559186713e-05
25000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,6.23873108729e-08,-2.58200818423e-08,0.251060120342,,-2.43489678814e-07,-1.26459314334e-07,9.83696515986e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.1499832601e-06,-1.80022695612e-06,-0.23519467486,,-3.4118168617e-05,-1.86422993533e-05,1.38132464906e-05
26000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,6.55423569862e-08,-2.74052820467e-08,0.250815125629,,-2.58518234369e-07,-1.35972690698e-07,1.04455469625e-07,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.1550461474e-06,-1.58520011614e-06,-0.244994713537,,-3.00571107771e-05,-1.90267527218e-05,1.21716368838e-05
27000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,6.87010488776e-08,-2.87370973218e-08,0.250560330879,,-2.71158144449e-07,-1.45670966154e-07,1.09576335857e-07,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.15869178671e-06,-1.33181519937e-06,-0.254794750341,,-2.52798195253e-05,-1.93965509046e-05,1.0241734042e-05
28000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,7.14353443898e-08,-2.97728974943e-08,0.250295735183,,-2.81058750509e-07,-1.55095598105e-07,1.13597180464e-07,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.73429555094e-06,-1.03580011486e-06,-0.264595695881,,-1.98012112276e-05,-1.88492638909e-05,8.04169144144e-06
29000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,7.41717281483e-08,-3.04934641237e-08,0.250021339468,,-2.87909970525e-07,-1.64616688982e-07,1.1637689161e-07,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.73638368316e-06,-7.20566589027e-07,-0.274395714742,,-1.370243873e-05,-1.90421817482e-05,5.55942551828e-06
30000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,7.69194796191e-08,-3.08550677113e-08,0.249737143726,,-2.91382456673e-07,-1.74253039849e-07,1.17790718438e-07,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.74775141591e-06,-3.61603566922e-07,-0.284195742006,,-6.94497051826e-06,-1.92727017279e-05,2.8276580603e-06
30000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,7.96704419936e-08,-3.08265604684e-08,0.249443147963,,-2.91176589384e-07,-1.83993310163e-07,1.17718645882e-07,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.75096237886e-06,2.85072416929e-08,-0.293995763035,,4.11736896575e-07,-1.94805406205e-05,-1.4413936363e-07
32000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,8.18451647844e-08,-3.03678055679e-08,0.24913935095,,-2.86992210424e-07,-1.93223528426e-07,1.16049747009e-07,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.17472277202e-06,4.58754876728e-07,-0.303797012792,,8.36876070745e-06,-1.84604365133e-05,-3.33779083035e-06
33000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,8.40193305762e-08,-2.94706934926e-08,0.248825753939,,-2.78578297241e-07,-2.02448912399e-07,1.12661128271e-07,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.17416569138e-06,8.97112027451e-07,-0.313597011091,,1.68278298173e-05,-1.84507679388e-05,-6.77722893037e-06
34000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,8.62056456219e-08,-2.81972004869e-08,0.248502356917,,-2.66521890793e-07,-2.11699837956e-07,1.07781159668e-07,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.18631505277e-06,1.27349293681e-06,-0.323397021936,,2.41128169568e-05,-1.85018511164e-05,-9.75992716971e-06
35000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,8.83933283791e-08,-2.66067541781e-08,0.248169159892,,-2.51398109159e-07,-2.20966041988e-07,1.01648257598e-07,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.18768271789e-06,1.59044622223e-06,-0.333197025243,,3.02475678615e-05,-1.85324080734e-05,-1.22657927972e-05
36000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,8.9982516549e-08,-2.47425266863e-08,0.247826161591,,-2.33745331438e-07,-2.29615686271e-07,9.44995142207e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.58918822804e-06,1.86422739753e-06,-0.342998300521,,3.53055603594e-05,-1.72992885706e-05,-1.42974746039e-05
37000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.14237358041e-08,-2.26780482917e-08,0.247473363001,,-2.14118979055e-07,-2.38021553146e-07,8.65437291673e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.44121923242e-06,2.06447829262e-06,-0.352798590559,,3.92527100094e-05,-1.6811733761e-05,-1.5911557164e-05
38000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.28749438189e-08,-2.04585453654e-08,0.247110764421,,-1.93019350141e-07,-2.46346297905e-07,7.79894872713e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.4512080542e-06,2.21950281779e-06,-0.362598579854,,4.21992633398e-05,-1.6649489528e-05,-1.71084701828e-05
39000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.43282805477e-08,-1.81345617474e-08,0.246738365855,,-1.70939731926e-07,-2.5459080793e-07,6.90397728768e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.45333671565e-06,2.32398350553e-06,-0.372398565417,,4.41592421263e-05,-1.64890200616e-05,-1.78994147277e-05
40000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.51811822414e-08,-1.57468365474e-08,0.246356166034,,-1.48345149081e-07,-2.62124437452e-07,5.98937842908e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,8.52901725346e-07,2.38772509495e-06,-0.382199821831,,4.51891713876e-05,-1.50672590497e-05,-1.82919630918e-05
41000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.57034977656e-08,-1.3360695252e-08,0.245964165556,,-1.25713836397e-07,-2.69133210737e-07,5.07281372948e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.22315556223e-07,2.38614119744e-06,-0.392000477229,,4.52626310111e-05,-1.40175465801e-05,-1.83312800481e-05
42000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.62328827459e-08,-1.10206628058e-08,0.245562365114,,-1.03481033482e-07,-2.75941970535e-07,4.17177509161e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.29384995845e-07,2.34003235265e-06,-0.40180044245,,4.44656113722e-05,-1.36175196054e-05,-1.80207590782e-05
43000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.67655326978e-08,-8.76538423358e-09,0.245150764705,,-8.20629206426e-08,-2.82565536585e-07,3.30379594157e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.32650039298e-07,2.25527848458e-06,-0.411600408694,,4.2836231021e-05,-1.32471321095e-05,-1.73595698097e-05
44000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.66955080728e-08,-6.5251793093e-09,0.244729363061,,-6.09862307248e-08,-2.88374370359e-07,2.45285853476e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-7.00246043833e-08,2.24020484873e-06,-0.42140164414,,4.21533850283e-05,-1.16176675508e-05,-1.70187352719e-05
45000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.60970961972e-08,-4.27046165312e-09,0.244298160367,,-3.98340504983e-08,-2.93352308242e-07,1.60027089125e-08,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-5.98411845321e-07,2.25471759124e-06,-0.431202694563,,4.23043656145e-05,-9.95587576854e-06,-1.70517400635e-05
46000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.55024880289e-08,-2.00968856209e-09,0.243857157733,,-1.85476647034e-08,-2.97999744881e-07,7.41133434484e-09,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-5.94608152069e-07,2.26077303e-06,-0.44100263344,,4.25727767791e-05,-9.29487328142e-06,-1.71827362762e-05
47000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.49123753202e-08,2.11603581645e-10,0.243406355155,,2.43611121101e-09,-3.02346678687e-07,-1.07267341243e-09,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-5.90112600792e-07,2.22129208742e-06,-0.450802578585,,4.19675569497e-05,-8.69386761514e-06,-1.6968002847e-05
48000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.43152785038e-08,2.35115939368e-09,0.242945752636,,2.26914078516e-08,-3.06395825185e-07,-9.26966995568e-09,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-5.97096822151e-07,2.13955576138e-06,-0.460602518787,,4.05105982292e-05,-8.09829300062e-06,-1.6393980858e-05
49000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,9.43595790989e-05,-5.43559638916e-09,0.242656511377,,-1.81537286364e-08,-0.000355675431509,6.52367895864e-08,0.999999936747,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0780815774716,-3.30167830896e-07,-0.320733370637,,-4.30743255556e-05,-0.597817055585,0.000137040272602
49000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,-1.01493320321e-05,-4.22246689459e-07,0.242313104938,,-1.60796302967e-06,-0.000510675198375,9.31497138126e-07,0.999999869604,,,0.0,0.0,0.0,,0.0,0.0,0.0,,-0.0199278818194,-0.000266716532673,-0.323488146718,,-0.00174136395833,-0.453131472207,0.000820936750102
51000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,4.59727677549e-05,-1.62699535713e-07,0.242131786825,,-8.92676554926e-07,-0.000941570670997,6.66944271334e-07,0.999999556722,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0154379709673,2.98827665626e-05,-0.257155252782,,0.000359024742233,-0.576598834585,-0.000461186893976
52000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,4.78340260058e-05,-1.66677960636e-07,0.241881453878,,-9.70110890733e-07,-0.00121482402662,6.99151459784e-07,0.9999992621,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0201704101939,-3.44458714639e-05,-0.24648457164,,6.260507709e-05,-0.576247501908,-0.000329252730507
53000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,8.2105367058e-05,-3.34092633946e-07,0.24165929382,,-9.7159763843e-07,-0.00150562621373,3.69740422136e-07,0.999998866544,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0342187665583,-0.00018199709475,-0.22209477736,,-9.4985468885e-05,-0.58160129901,-0.000606149580055
54000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.000115123764249,-3.71044834723e-07,0.241444583844,,-1.00969162919e-06,-0.00178863023224,3.2861352212e-07,0.999998400399,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0445732948002,-1.82912697095e-05,-0.212014217511,,0.000110756090898,-0.585702409212,-0.000218390637843
55000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.000173528068978,-4.40186245384e-07,0.241253776929,,-9.65999566056e-07,-0.00208416469285,1.71361106527e-07,0.999997828126,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0582363081098,-9.60921086925e-05,-0.190660388248,,-2.27890514322e-05,-0.591086423859,-0.000296867799377
56000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.000231720623577,-4.44039291423e-07,0.241070939529,,-1.02267453658e-06,-0.00237347564716,2.08450097851e-07,0.999997183302,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0686950578948,1.75921525242e-05,-0.180383533114,,5.63771017756e-05,-0.596589944511,-2.25052149011e-05
57000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.000310556664866,-4.61326389261e-07,0.240904389725,,-9.47648616938e-07,-0.00267161249212,1.1508542395e-07,0.999996431237,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0786726425813,-4.25587576953e-05,-0.166408706538,,4.88447148208e-05,-0.596293301292,-0.000172575730378
57000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.000391094149523,-4.78917568177e-07,0.240747681851,,-1.00145451977e-06,-0.00296556121575,1.47548666639e-07,0.999995602713,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0882535901029,-5.52039115932e-06,-0.154903492118,,2.8144626409e-06,-0.601118068081,-1.07708976328e-05
59000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.000486622078359,-4.668978989e-07,0.240600450578,,-8.77034617345e-07,-0.00326379017073,6.93041546233e-08,0.999994673822,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0953971551387,-5.82253372706e-06,-0.147117030283,,0.000175649897152,-0.596472997241,-0.000143695124772
60000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.000585658411708,-5.05813770766e-07,0.240464480201,,-9.38806233795e-07,-0.00355948584198,8.81676110547e-08,0.99999366501,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.104445822028,-3.53060487868e-05,-0.134702379633,,-7.13833368837e-05,-0.600656130069,-1.03394894496e-05
61000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.000695101282478,-4.69567805875e-07,0.240332367132,,-7.70849417168e-07,-0.00385567469511,2.17949781827e-08,0.999992566858,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.109341705602,2.43437391172e-05,-0.132022777849,,0.000285453133842,-0.592388490047,-0.000121319499467
62000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.000809528742006,-5.35821360311e-07,0.240212649288,,-8.62537125837e-07,-0.00415064217862,3.47946627571e-08,0.999991386047,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.117957998321,-7.74117636956e-05,-0.118893136009,,-0.000210704225854,-0.595925289564,2.2122928054e-06
63000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.000930614987071,-4.84340143481e-07,0.240092189849,,-6.64030134633e-07,-0.0044430141588,-2.38213413531e-08,0.999990129764,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.12101091892,4.436809054e-05,-0.120389841819,,0.000364716466756,-0.584751109245,-0.000106653464439
63000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.00105787359831,-5.90622153145e-07,0.239985014869,,-8.34793726429e-07,-0.00473512707291,7.89696990856e-09,0.999988789223,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.129330174588,-4.41996307258e-05,-0.106677842006,,-0.000153542584012,-0.587400725835,9.81949779241e-05
65000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.00118876341873,-5.17763404845e-07,0.239873257047,,-6.00050709345e-07,-0.00502224861865,1.80551988764e-09,0.99998738843,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.130838352177,7.0035685736e-05,-0.111707099074,,0.000450871094287,-0.574245955621,4.59335407512e-07
66000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.00132543257606,-5.93315929116e-07,0.239773239264,,-4.52631298062e-07,-0.00530999543424,-5.31979563693e-08,0.999985901875,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.135745461569,-0.00012029064903,-0.102123496996,,0.000361488945527,-0.57324632929,-0.000238374755747
66000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.00146076877635,-7.17372917255e-07,0.239662966112,,1.12865775894e-07,-0.00558669986681,-4.52340560296e-07,0.99998439427,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.135294730853,-0.000129542791387,-0.110227367995,,0.0011171823719,-0.553399150578,-0.000791354244162
67000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.00159949831617,-1.21943103908e-06,0.239561359861,,4.17532642504e-07,-0.00586153356685,-1.11395493434e-06,0.999982821064,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.138049364823,-0.000542546972477,-0.103138313727,,0.000697802987352,-0.54802441903,-0.001439905096
69000000,"[ground_plane, wheelchair]",,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.00173730385591,-1.66246806742e-06,0.239449996015,,1.17797341693e-06,-0.00612599385064,-1.94458612011e-06,0.999981235921,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.137770060382,-0.000447527588241,-0.111324431985,,0.00151620602442,-0.528917544935,-0.00165313007663
