rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,wrench,force,x,y,z,torque,x,y,z
9000000,,0,,0,5000000,"""Left-Wheel""",,,-0.000169864228822,-8.27540166888e-05,0.000104148918675,,-7.13690047039e-05,-0.000129659518263,-7.27846257834e-05
10000000,,1,,0,10000000,"""Left-Wheel""",,,-25.6660098712,-0.98074712489,-27.9313634507,,-0.145279037599,0.00278873758432,0.0374274368224
15000000,,2,,0,15000000,"""Left-Wheel""",,,4.2786864881,5.50189941442,-10.6095570471,,1.26539858346,0.00271106370521,0.0521302239079
20000000,,3,,0,20000000,"""Left-Wheel""",,,6.8114570465,15.8810205719,-2.27296962591,,2.23241717857,-0.0160106771511,-0.0675110392951
25000000,,4,,0,25000000,"""Left-Wheel""",,,25.9432419854,-18.243483756,216.411479003,,-7.91412131398,-0.00601876367761,0.371654635247
30000000,,5,,0,30000000,"""Left-Wheel""",,,13.5369285825,-14.0300564247,160.527576265,,-5.59276090171,0.00376618634471,0.175248662328
35000000,,6,,0,35000000,"""Left-Wheel""",,,4.5147784268,3.72736761647,73.7510227288,,0.332194734969,0.013246577172,-0.0555045446961
40000000,,7,,0,40000000,"""Left-Wheel""",,,8.54182865057,-10.963906687,121.224110783,,-4.39133165724,0.0171819220344,0.107337788671
45000000,,8,,0,45000000,"""Left-Wheel""",,,16.9220161029,15.4848654211,117.779655509,,4.7088898197,0.0347137976727,-0.0590369505007
50000000,,9,,0,50000000,"""Left-Wheel""",,,-12.0345955059,-12.9818920726,66.8188500424,,-4.48632930064,0.0430585727046,0.0997233124052
55000000,,10,,0,55000000,"""Left-Wheel""",,,3.13837972691,8.90727589094,-9.23996986933,,1.84678410514,0.0507984243493,0.0855996764913
60000000,,11,,0,60000000,"""Left-Wheel""",,,-8.10234101466,1.36474829196,-39.7168177949,,-0.0168325005235,0.0637155065797,-0.0282096450013
65000000,,12,,0,65000000,"""Left-Wheel""",,,25.8007210423,-11.9851370407,231.975048084,,-5.74710824605,0.0774812016857,0.271912635088
