Time,Clus_label,trial,Mean Torque_L,Mean Torque_R,Mean Chair_LinVel,Mean Chair_AngVel,lin_acc_prediction,lin_velocity_prediction,ang_acc_prediction,ang_velocity_prediction
0.0,0,Obstacles15_T1,0.08869375895314187,-0.0684575911611457,0.0019923809324461075,0.008096500813365978,-0.08096499790047264,-0.005397666526698176,1000,0.0
0.06666666666666667,0,Obstacles15_T1,0.06350317180689649,-0.07368264301474263,0.000716824121992629,0.0027938619007524044,-0.08218457071543596,-0.01087663790772724,1000,0.0
0.13333333333333333,0,Obstacles15_T1,0.1749419495900223,-0.06825771265889283,-0.0004047532679726522,-0.0020607502242377842,-0.07763366327020371,-0.016052215459074155,1000,0.0
0.2,0,Obstacles15_T1,0.2278118553727191,-0.03613359447892338,-0.001602340846528719,-0.004065779734418471,-0.07406424225168833,-0.02098983160918671,1000,0.0
0.26666666666666666,0,Obstacles15_T1,0.13187387273252146,-0.035038900344283565,-0.0026277288269722448,-0.0031163735864393216,-0.07770698782581491,-0.026170297464241037,1000,0.0
0.3333333333333333,0,Obstacles15_T1,0.05012541595734985,-0.08838138534651085,-0.0029188824860397846,-0.002851828871531397,-0.08340132519454761,-0.03173038581054421,1000,0.0
0.4,0,Obstacles15_T1,0.08577673644217287,-0.08036711843259252,-0.003511794033290857,-0.004479774865322227,-0.08164574448254122,-0.03717343544271362,1000,0.0
0.4666666666666667,0,Obstacles15_T1,0.027215670852223223,-0.09039018443377572,-0.004806744371008106,-0.005560901497967118,-0.0843795525244152,-0.0427987389443413,1000,0.0
0.5333333333333333,1,Obstacles15_T1,0.08194693306068121,-0.11176640608366284,-0.00394090007760139,-0.006601463288084649,-0.08438086166959145,-0.048424129722314066,1000,0.0
0.6,1,Obstacles15_T1,0.9849193567366702,0.5403785864044945,0.002900713051923576,-0.006986085783567158,0.014472099661436588,-0.04745932307821829,1000,0.0
0.6666666666666666,1,Obstacles15_T1,2.5462365923989854,1.8309005267027445,0.01428948959291086,-0.00206035796645664,0.19705985348917043,-0.0343219995122736,1000,0.0
0.7333333333333333,1,Obstacles15_T1,4.222066816212033,3.1069670490791537,0.026767064765595025,0.007140666204761788,0.3852283431842285,-0.008640109966658364,1000,0.0
0.8,1,Obstacles15_T1,6.100823133759262,4.416694553631167,0.04136257735921028,0.005814623100570534,0.5875299683678491,0.030528554591198243,1000,0.0
0.8666666666666667,1,Obstacles15_T1,7.942763767529973,5.488658122324088,0.063976409253739,-0.013946911268299902,0.7706832563045948,0.0819074383448379,1000,0.0
0.9333333333333333,1,Obstacles15_T1,9.313256536529416,6.1475392904816495,0.09636442013497691,-0.036702310307728414,0.8970278388393612,0.14170929426746198,1000,0.0
1.0,1,Obstacles15_T1,10.05394939762401,6.698179679718742,0.13505570242215223,-0.04210508187812382,0.979238976990097,0.20699189273346846,1000,0.0
1.0666666666666667,1,Obstacles15_T1,10.324481893022696,7.182141257185072,0.1755564317558807,-0.028450506373503874,1.0295147033133172,0.27562620628768963,1000,0.0
1.1333333333333333,0,Obstacles15_T1,10.182818476971542,7.345279786442347,0.2147621700491584,-0.0095244101600399,0.6616351628536512,0.31973521714459974,1000,0.0
1.2,0,Obstacles15_T1,9.699541713724543,7.1676180537638325,0.2525306493269242,0.002876388107530283,0.634542899247474,0.36203807709443137,1000,0.0
1.2666666666666666,0,Obstacles15_T1,9.164900375063633,6.917808167739656,0.29162079649671396,0.012203665671113813,0.6020289869528797,0.40217334289129003,1000,0.0
1.3333333333333333,0,Obstacles15_T1,8.680332431688429,6.902589471629978,0.33255736587064183,0.02655224428947316,0.5826398214389062,0.4410159976538838,1000,0.0
1.4,0,Obstacles15_T1,8.092425885703976,7.1873862571491385,0.37206022770916686,0.04160669881367672,0.573589303747286,0.4792552845703695,1000,0.0
1.4666666666666666,0,Obstacles15_T1,7.3569661547395935,7.459087728172671,0.4088113015409006,0.05007388873893401,0.558230874702225,0.5164706762171845,1000,0.0
1.5333333333333332,0,Obstacles15_T1,6.732728387859558,7.697412253267412,0.4465937603122872,0.060698937609106975,0.54556312741724,0.5528415513783338,1000,0.0
1.6,0,Obstacles15_T1,6.175070062274347,8.302312018419894,0.4899888666177907,0.09300646754320196,0.5529549751959512,0.5897052163913972,1000,0.0
1.6666666666666667,0,Obstacles15_T1,5.448843386890356,9.194646578084846,0.5372505044032151,0.15005667798072292,0.5675727565135725,0.6275434001589687,1000,0.0
1.7333333333333334,0,Obstacles15_T1,4.742389251305838,9.926037457587462,0.5775626078419469,0.19648902344108227,0.575270796689222,0.6658947866049169,1000,0.0
1.8,0,Obstacles15_T1,3.715832934104805,9.28918923522964,0.5990197626078643,0.18962134912136436,0.5053391263825757,0.6995840616970885,1000,0.0
1.8666666666666667,0,Obstacles15_T1,1.7029446585771069,5.545526103670016,0.6050207424418322,0.13119825058640505,0.24914229633518165,0.7161935481194339,1000,0.0
1.9333333333333333,0,Obstacles15_T1,0.03370559725524435,0.9386617141174046,0.6148473953206598,0.07516665566891628,-0.03501661812819595,0.7138591069108875,1000,0.0
2.0,0,Obstacles15_T1,-0.18373124828298248,-0.6062288781777903,0.6368007262431498,0.06977970888840297,-0.11712318331851335,0.7060508946896533,1000,0.0
2.0666666666666664,1,Obstacles15_T1,-0.01614486933163338,-0.20140401743361708,0.6564724466398899,0.11738854129209965,-0.09646490383441811,0.6996199011006922,1000,0.0
2.1333333333333333,0,Obstacles15_T1,-0.1746682665878787,0.05117900902498832,0.6543416767054085,0.18318260840525455,-0.0853983931980701,0.6939266748874875,1000,0.0
